ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
SchoolAge9,I-VT filter,,82,,Unclassified,8,124,270,625.27,625.27,0,0
SchoolAge9,I-VT filter,,85,,Unclassified,8,121,273,625.64,625.64,0,0
SchoolAge9,I-VT filter,,88,,Unclassified,8,120,267,625.92,625.92,0,0
SchoolAge9,I-VT filter,,92,,Unclassified,40,121,270,626.25,626.25,0,0
SchoolAge9,I-VT filter,,95,,Unclassified,40,123,274,626.64,626.64,0,0
SchoolAge9,I-VT filter,,98,,Unclassified,40,125,273,627.01,627.01,0,0
SchoolAge9,I-VT filter,,101,,Unclassified,40,119,273,627.33,627.33,0,0
SchoolAge9,I-VT filter,,105,,Unclassified,40,126,276,627.67,627.67,0,0
SchoolAge9,I-VT filter,,108,,Unclassified,40,125,274,627.99,627.99,0,0
SchoolAge9,I-VT filter,,112,,Unclassified,40,124,271,628.36,628.36,0,0
SchoolAge9,I-VT filter,,115,,Unclassified,40,122,277,628.63,628.63,0,0
SchoolAge9,I-VT filter,,118,,Unclassified,40,126,278,628.96,628.96,0,0
SchoolAge9,I-VT filter,,122,,Unclassified,40,125,275,629.31,629.31,0,0
SchoolAge9,I-VT filter,,125,,Unclassified,40,126,276,629.7,629.7,0,0
SchoolAge9,I-VT filter,,128,,Unclassified,40,129,273,630,630,0,0
SchoolAge9,I-VT filter,,131,,Saccade,23,128,273,630.26,630.26,0,0
SchoolAge9,I-VT filter,,135,,Saccade,23,124,271,630.58,630.58,0,0
SchoolAge9,I-VT filter,,138,,Saccade,23,119,279,630.98,630.98,0,0
SchoolAge9,I-VT filter,,141,,Saccade,23,110,298,631.28,631.28,0,0
SchoolAge9,I-VT filter,,145,,Saccade,23,104,316,631.64,631.64,0,0
SchoolAge9,I-VT filter,,148,,Saccade,23,107,328,632.05,632.05,0,0
SchoolAge9,I-VT filter,,152,,Saccade,23,114,335,632.48,632.48,0,0
SchoolAge9,I-VT filter,,155,1,Fixation,806,116,337,632.82,632.82,0,0
SchoolAge9,I-VT filter,,158,1,Fixation,806,114,333,633.15,633.15,0,0
SchoolAge9,I-VT filter,,161,1,Fixation,806,110,333,633.44,633.44,0,0
SchoolAge9,I-VT filter,,165,1,Fixation,806,114,335,633.72,633.72,0,0
SchoolAge9,I-VT filter,,168,1,Fixation,806,115,334,633.91,633.91,0,0
SchoolAge9,I-VT filter,,171,1,Fixation,806,118,330,634.29,634.29,0,0
SchoolAge9,I-VT filter,,175,1,Fixation,806,116,334,634.57,634.57,0,0
SchoolAge9,I-VT filter,,178,1,Fixation,806,103,335,630.88,630.88,0,0
SchoolAge9,I-VT filter,,182,1,Fixation,806,106,335,631.09,631.09,0,0
SchoolAge9,I-VT filter,,185,1,Fixation,806,103,337,631.41,631.41,0,0
SchoolAge9,I-VT filter,,188,1,Fixation,806,103,339,631.55,631.55,0,0
SchoolAge9,I-VT filter,,192,1,Fixation,806,102,334,631.89,631.89,0,0
SchoolAge9,I-VT filter,,195,1,Fixation,806,103,337,632.11,632.11,0,0
SchoolAge9,I-VT filter,,198,1,Fixation,806,103,340,632.4,632.4,0,0
SchoolAge9,I-VT filter,,201,1,Fixation,806,106,345,632.58,632.58,0,0
SchoolAge9,I-VT filter,,205,1,Fixation,806,103,340,632.87,632.87,0,0
SchoolAge9,I-VT filter,,208,1,Fixation,806,108,343,633.03,633.03,0,0
SchoolAge9,I-VT filter,,211,1,Fixation,806,106,333,633.35,633.35,0,0
SchoolAge9,I-VT filter,,215,1,Fixation,806,105,340,633.56,633.56,0,0
SchoolAge9,I-VT filter,,218,1,Fixation,806,104,339,633.78,633.78,0,0
SchoolAge9,I-VT filter,,222,1,Fixation,806,107,340,633.99,633.99,0,0
SchoolAge9,I-VT filter,,225,1,Fixation,806,107,339,634.2,634.2,0,0
SchoolAge9,I-VT filter,,228,1,Fixation,806,109,337,634.47,634.47,0,0
SchoolAge9,I-VT filter,,231,1,Fixation,806,105,341,634.65,634.65,0,0
SchoolAge9,I-VT filter,,235,1,Fixation,806,105,340,634.84,634.84,0,0
SchoolAge9,I-VT filter,,238,1,Fixation,806,108,340,635.08,635.08,0,0
