ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
SchoolAge1,I-VT filter,,87,,Unclassified,8,455,350,637.71,637.71,0,0
SchoolAge1,I-VT filter,,91,,Unclassified,8,454,355,637.71,637.71,0,0
SchoolAge1,I-VT filter,,94,,Unclassified,8,455,352,637.71,637.71,0,0
SchoolAge1,I-VT filter,,97,1,Fixation,427,456,352,637.71,637.71,0,0
SchoolAge1,I-VT filter,,101,1,Fixation,427,454,352,637.7,637.7,0,0
SchoolAge1,I-VT filter,,104,1,Fixation,427,455,355,637.7,637.7,0,0
SchoolAge1,I-VT filter,,107,1,Fixation,427,457,350,637.69,637.69,0,0
SchoolAge1,I-VT filter,,111,1,Fixation,427,456,358,637.67,637.67,0,0
SchoolAge1,I-VT filter,,114,1,Fixation,427,457,354,637.67,637.67,0,0
SchoolAge1,I-VT filter,,117,1,Fixation,427,457,353,637.67,637.67,0,0
SchoolAge1,I-VT filter,,121,1,Fixation,427,454,353,637.67,637.67,0,0
SchoolAge1,I-VT filter,,124,1,Fixation,427,454,350,637.69,637.69,0,0
SchoolAge1,I-VT filter,,127,1,Fixation,427,453,355,637.65,637.65,0,0
SchoolAge1,I-VT filter,,131,1,Fixation,427,452,354,637.67,637.67,0,0
SchoolAge1,I-VT filter,,134,1,Fixation,427,455,356,637.65,637.65,0,0
SchoolAge1,I-VT filter,,137,1,Fixation,427,454,355,637.65,637.65,0,0
SchoolAge1,I-VT filter,,141,1,Fixation,427,454,356,637.66,637.66,0,0
SchoolAge1,I-VT filter,,144,1,Fixation,427,453,352,637.66,637.66,0,0
SchoolAge1,I-VT filter,,147,1,Fixation,427,455,348,637.65,637.65,0,0
SchoolAge1,I-VT filter,,151,1,Fixation,427,457,354,637.64,637.64,0,0
SchoolAge1,I-VT filter,,154,1,Fixation,427,455,353,637.65,637.65,0,0
SchoolAge1,I-VT filter,,157,1,Fixation,427,453,358,637.63,637.63,0,0
SchoolAge1,I-VT filter,,161,1,Fixation,427,457,353,637.64,637.64,0,0
SchoolAge1,I-VT filter,,164,1,Fixation,427,462,353,637.64,637.64,0,0
SchoolAge1,I-VT filter,,167,1,Fixation,427,456,355,637.64,637.64,0,0
SchoolAge1,I-VT filter,,171,1,Fixation,427,455,352,637.65,637.65,0,0
SchoolAge1,I-VT filter,,174,1,Fixation,427,452,351,637.65,637.65,0,0
SchoolAge1,I-VT filter,,177,1,Fixation,427,454,354,637.65,637.65,0,0
SchoolAge1,I-VT filter,,181,1,Fixation,427,452,355,637.64,637.64,0,0
SchoolAge1,I-VT filter,,184,1,Fixation,427,454,353,637.65,637.65,0,0
SchoolAge1,I-VT filter,,187,1,Fixation,427,457,354,637.64,637.64,0,0
SchoolAge1,I-VT filter,,191,1,Fixation,427,450,356,637.63,637.63,0,0
SchoolAge1,I-VT filter,,194,1,Fixation,427,453,352,637.62,637.62,0,0
SchoolAge1,I-VT filter,,197,1,Fixation,427,456,355,637.62,637.62,0,0
SchoolAge1,I-VT filter,,201,1,Fixation,427,455,356,637.64,637.64,0,0
SchoolAge1,I-VT filter,,204,1,Fixation,427,454,358,637.62,637.62,0,0
SchoolAge1,I-VT filter,,207,1,Fixation,427,458,356,637.63,637.63,0,0
SchoolAge1,I-VT filter,,211,1,Fixation,427,455,352,637.6,637.6,0,0
SchoolAge1,I-VT filter,,214,1,Fixation,427,456,354,637.63,637.63,0,0
SchoolAge1,I-VT filter,,217,1,Fixation,427,450,358,637.65,637.65,0,0
SchoolAge1,I-VT filter,,221,1,Fixation,427,447,353,637.67,637.67,0,0
SchoolAge1,I-VT filter,,224,1,Fixation,427,447,351,637.69,637.69,0,0
SchoolAge1,I-VT filter,,227,1,Fixation,427,444,353,637.68,637.68,0,0
SchoolAge1,I-VT filter,,231,1,Fixation,427,443,351,637.73,637.73,0,0
SchoolAge1,I-VT filter,,234,1,Fixation,427,442,354,637.71,637.71,0,0
SchoolAge1,I-VT filter,,237,1,Fixation,427,441,353,637.73,637.73,0,0
SchoolAge1,I-VT filter,,241,1,Fixation,427,442,351,637.73,637.73,0,0
SchoolAge1,I-VT filter,,244,1,Fixation,427,443,350,637.73,637.73,0,0
SchoolAge1,I-VT filter,,247,1,Fixation,427,445,352,637.72,637.72,0,0
SchoolAge1,I-VT filter,,251,1,Fixation,427,445,352,637.71,637.71,0,0
SchoolAge1,I-VT filter,,254,1,Fixation,427,440,354,637.7,637.7,0,0
SchoolAge1,I-VT filter,,257,1,Fixation,427,444,353,637.69,637.69,0,0
SchoolAge1,I-VT filter,,261,1,Fixation,427,442,350,637.71,637.71,0,0
SchoolAge1,I-VT filter,,264,1,Fixation,427,442,354,637.7,637.7,0,0
SchoolAge1,I-VT filter,,267,1,Fixation,427,442,353,637.7,637.7,0,0
SchoolAge1,I-VT filter,,271,1,Fixation,427,443,354,637.7,637.7,0,0
SchoolAge1,I-VT filter,,274,1,Fixation,427,441,357,637.68,637.68,0,0
SchoolAge1,I-VT filter,,277,1,Fixation,427,443,353,637.69,637.69,0,0
SchoolAge1,I-VT filter,,281,1,Fixation,427,445,355,637.69,637.69,0,0
SchoolAge1,I-VT filter,,284,1,Fixation,427,440,351,637.7,637.7,0,0
SchoolAge1,I-VT filter,,287,1,Fixation,427,440,356,637.69,637.69,0,0
SchoolAge1,I-VT filter,,291,1,Fixation,427,441,353,637.7,637.7,0,0
SchoolAge1,I-VT filter,,294,1,Fixation,427,444,353,637.69,637.69,0,0
SchoolAge1,I-VT filter,,297,1,Fixation,427,439,352,637.69,637.69,0,0
SchoolAge1,I-VT filter,,301,1,Fixation,427,443,354,637.68,637.68,0,0
SchoolAge1,I-VT filter,,304,1,Fixation,427,441,354,637.67,637.67,0,0
SchoolAge1,I-VT filter,,307,1,Fixation,427,440,350,637.7,637.7,0,0
SchoolAge1,I-VT filter,,311,1,Fixation,427,442,355,637.68,637.68,0,0
SchoolAge1,I-VT filter,,314,1,Fixation,427,443,352,637.67,637.67,0,0
SchoolAge1,I-VT filter,,317,1,Fixation,427,439,356,637.68,637.68,0,0
SchoolAge1,I-VT filter,,321,1,Fixation,427,444,351,637.67,637.67,0,0
SchoolAge1,I-VT filter,,324,1,Fixation,427,441,352,637.69,637.69,0,0
SchoolAge1,I-VT filter,,327,1,Fixation,427,446,352,637.68,637.68,0,0
SchoolAge1,I-VT filter,,331,1,Fixation,427,444,355,637.67,637.67,0,0
SchoolAge1,I-VT filter,,334,1,Fixation,427,445,354,637.67,637.67,0,0
SchoolAge1,I-VT filter,,337,1,Fixation,427,439,353,637.67,637.67,0,0
SchoolAge1,I-VT filter,,341,1,Fixation,427,442,353,637.69,637.69,0,0
SchoolAge1,I-VT filter,,344,1,Fixation,427,448,352,637.68,637.68,0,0
SchoolAge1,I-VT filter,,347,1,Fixation,427,444,353,637.66,637.66,0,0
SchoolAge1,I-VT filter,,351,1,Fixation,427,446,354,637.7,637.7,0,0
SchoolAge1,I-VT filter,,354,1,Fixation,427,440,351,637.69,637.69,0,0
SchoolAge1,I-VT filter,,357,1,Fixation,427,443,353,637.69,637.69,0,0
SchoolAge1,I-VT filter,,361,1,Fixation,427,444,355,637.67,637.67,0,0
SchoolAge1,I-VT filter,,364,1,Fixation,427,442,348,637.7,637.7,0,0
SchoolAge1,I-VT filter,,367,1,Fixation,427,444,356,637.68,637.68,0,0
SchoolAge1,I-VT filter,,371,1,Fixation,427,441,354,637.68,637.68,0,0
SchoolAge1,I-VT filter,,374,1,Fixation,427,439,355,637.69,637.69,0,0
SchoolAge1,I-VT filter,,377,1,Fixation,427,441,358,637.71,637.71,0,0
SchoolAge1,I-VT filter,,381,1,Fixation,427,441,356,637.72,637.72,0,0
SchoolAge1,I-VT filter,,384,1,Fixation,427,441,350,637.72,637.72,0,0
SchoolAge1,I-VT filter,,387,1,Fixation,427,442,355,637.74,637.74,0,0
SchoolAge1,I-VT filter,,391,1,Fixation,427,444,358,637.75,637.75,0,0
SchoolAge1,I-VT filter,,394,1,Fixation,427,442,358,637.77,637.77,0,0
SchoolAge1,I-VT filter,,397,1,Fixation,427,448,352,637.78,637.78,0,0
SchoolAge1,I-VT filter,,401,1,Fixation,427,445,356,637.78,637.78,0,0
SchoolAge1,I-VT filter,,404,1,Fixation,427,439,353,637.79,637.79,0,0
SchoolAge1,I-VT filter,,407,1,Fixation,427,445,358,637.82,637.82,0,0
SchoolAge1,I-VT filter,,411,1,Fixation,427,441,354,637.84,637.84,0,0
SchoolAge1,I-VT filter,,414,1,Fixation,427,444,352,637.86,637.86,0,0
SchoolAge1,I-VT filter,,417,1,Fixation,427,440,357,637.88,637.88,0,0
SchoolAge1,I-VT filter,,421,1,Fixation,427,442,359,637.88,637.88,0,0
SchoolAge1,I-VT filter,,424,1,Fixation,427,442,354,637.91,637.91,0,0
SchoolAge1,I-VT filter,,427,1,Fixation,427,437,352,637.93,637.93,0,0
SchoolAge1,I-VT filter,,431,1,Fixation,427,440,357,637.93,637.93,0,0
SchoolAge1,I-VT filter,,434,1,Fixation,427,445,360,637.95,637.95,0,0
SchoolAge1,I-VT filter,,437,1,Fixation,427,441,355,637.95,637.95,0,0
SchoolAge1,I-VT filter,,441,1,Fixation,427,441,353,637.97,637.97,0,0
SchoolAge1,I-VT filter,,444,1,Fixation,427,438,354,637.97,637.97,0,0
SchoolAge1,I-VT filter,,447,1,Fixation,427,443,353,638.02,638.02,0,0
SchoolAge1,I-VT filter,,451,1,Fixation,427,444,348,638.01,638.01,0,0
SchoolAge1,I-VT filter,,454,1,Fixation,427,441,360,638.03,638.03,0,0
SchoolAge1,I-VT filter,,457,1,Fixation,427,442,353,638.02,638.02,0,0
SchoolAge1,I-VT filter,,461,1,Fixation,427,444,356,638,638,0,0
SchoolAge1,I-VT filter,,464,1,Fixation,427,445,357,638,638,0,0
SchoolAge1,I-VT filter,,467,1,Fixation,427,440,357,638.02,638.02,0,0
SchoolAge1,I-VT filter,,471,1,Fixation,427,442,354,638.1,638.1,0,0
SchoolAge1,I-VT filter,,474,1,Fixation,427,444,358,638.16,638.16,0,0
SchoolAge1,I-VT filter,,477,1,Fixation,427,441,358,638.22,638.22,0,0
SchoolAge1,I-VT filter,,481,1,Fixation,427,445,357,638.2,638.2,0,0
SchoolAge1,I-VT filter,,484,1,Fixation,427,451,354,638.2,638.2,0,0
SchoolAge1,I-VT filter,,487,1,Fixation,427,440,355,638.3,638.3,0,0
SchoolAge1,I-VT filter,,491,1,Fixation,427,444,358,638.39,638.39,0,0
SchoolAge1,I-VT filter,,494,1,Fixation,427,443,355,638.37,638.37,0,0
SchoolAge1,I-VT filter,,497,1,Fixation,427,447,353,638.48,638.48,0,0
SchoolAge1,I-VT filter,,501,1,Fixation,427,438,352,638.53,638.53,0,0
SchoolAge1,I-VT filter,,504,1,Fixation,427,445,358,638.63,638.63,0,0
SchoolAge1,I-VT filter,,507,1,Fixation,427,441,356,638.71,638.71,0,0
SchoolAge1,I-VT filter,,511,1,Fixation,427,444,360,638.79,638.79,0,0
SchoolAge1,I-VT filter,,514,1,Fixation,427,439,354,638.91,638.91,0,0
SchoolAge1,I-VT filter,,517,1,Fixation,427,444,359,638.97,638.97,0,0
SchoolAge1,I-VT filter,,521,1,Fixation,427,444,360,639.18,639.18,0,0
SchoolAge1,I-VT filter,,524,,Saccade,10,444,359,639.25,639.25,0,0
SchoolAge1,I-VT filter,,527,,Saccade,10,447,361,639.34,639.34,0,0
SchoolAge1,I-VT filter,,531,,Saccade,10,443,365,639.53,639.53,0,0
SchoolAge1,I-VT filter,,534,,Unclassified,10,430,383,639.72,639.72,0,0
SchoolAge1,I-VT filter,,537,,Unclassified,10,398,374,639.92,639.92,0,0
SchoolAge1,I-VT filter,,541,,Unclassified,10,340,436,640.15,640.15,0,0
SchoolAge1,I-VT filter,,544,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,547,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,551,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,554,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,557,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,561,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,564,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,567,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,571,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,574,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,577,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,581,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,584,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,587,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,591,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,594,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,597,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,601,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,604,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,607,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,611,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,614,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,617,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,621,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,624,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,627,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,631,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,634,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,637,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,641,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,644,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,647,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,651,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,654,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,657,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,661,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,664,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,667,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,671,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,674,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,677,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,681,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,684,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,687,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,691,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,694,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,697,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,701,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,704,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,707,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,711,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,714,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,717,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,721,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,724,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,727,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,731,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,734,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,737,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,741,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,744,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,747,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,751,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,754,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,757,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,761,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,764,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,767,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,771,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,774,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,777,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,781,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,784,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,787,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,791,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,794,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,797,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,801,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,804,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,807,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,811,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,814,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,817,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,821,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,824,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,827,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,831,,Unclassified,923,,,,,4,4
SchoolAge1,I-VT filter,,834,,Unclassified,923,,,,,4,4
