ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
SchoolAge7,I-VT filter,,42,,Unclassified,8,864,440,635.85,635.85,0,0
SchoolAge7,I-VT filter,,45,,Unclassified,8,857,429,635.09,635.09,0,0
SchoolAge7,I-VT filter,,48,,Unclassified,8,872,432,635.09,635.09,0,0
SchoolAge7,I-VT filter,,51,1,Fixation,123,865,432,635.47,635.47,0,0
SchoolAge7,I-VT filter,,55,1,Fixation,123,861,431,635.85,635.85,0,0
SchoolAge7,I-VT filter,,58,1,Fixation,123,859,428,635.08,635.08,0,0
SchoolAge7,I-VT filter,,62,1,Fixation,123,864,433,635.08,635.08,0,0
SchoolAge7,I-VT filter,,65,1,Fixation,123,869,437,635.47,635.47,0,0
SchoolAge7,I-VT filter,,68,1,Fixation,123,859,435,635.08,635.08,0,0
SchoolAge7,I-VT filter,,71,1,Fixation,123,864,439,635.08,635.08,0,0
SchoolAge7,I-VT filter,,75,1,Fixation,123,864,433,635.85,635.85,0,0
SchoolAge7,I-VT filter,,78,1,Fixation,123,867,440,635.08,635.08,0,0
SchoolAge7,I-VT filter,,81,1,Fixation,123,863,430,635.34,635.34,0,0
SchoolAge7,I-VT filter,,85,1,Fixation,123,872,439,635.09,635.09,0,0
SchoolAge7,I-VT filter,,88,1,Fixation,123,866,433,635.09,635.09,0,0
SchoolAge7,I-VT filter,,92,1,Fixation,123,858,440,635.08,635.08,0,0
SchoolAge7,I-VT filter,,95,1,Fixation,123,874,433,635.08,635.08,0,0
SchoolAge7,I-VT filter,,98,1,Fixation,123,859,440,635.09,635.09,0,0
SchoolAge7,I-VT filter,,102,1,Fixation,123,864,428,635.09,635.09,0,0
SchoolAge7,I-VT filter,,105,1,Fixation,123,865,432,635.09,635.09,0,0
SchoolAge7,I-VT filter,,108,1,Fixation,123,870,433,634.32,634.32,0,0
SchoolAge7,I-VT filter,,111,1,Fixation,123,849,438,635.09,635.09,0,0
SchoolAge7,I-VT filter,,115,1,Fixation,123,864,440,635.09,635.09,0,0
SchoolAge7,I-VT filter,,118,1,Fixation,123,853,438,635.09,635.09,0,0
SchoolAge7,I-VT filter,,121,1,Fixation,123,860,439,634.58,634.58,0,0
SchoolAge7,I-VT filter,,125,1,Fixation,123,869,431,635.09,635.09,0,0
SchoolAge7,I-VT filter,,128,1,Fixation,123,875,430,634.33,634.33,0,0
SchoolAge7,I-VT filter,,132,1,Fixation,123,859,418,635.09,635.09,0,0
SchoolAge7,I-VT filter,,135,1,Fixation,123,867,434,635.09,635.09,0,0
SchoolAge7,I-VT filter,,138,1,Fixation,123,864,435,634.33,634.33,0,0
SchoolAge7,I-VT filter,,141,1,Fixation,123,865,439,634.33,634.33,0,0
SchoolAge7,I-VT filter,,145,1,Fixation,123,869,437,635.09,635.09,0,0
SchoolAge7,I-VT filter,,148,1,Fixation,123,870,437,634.58,634.58,0,0
SchoolAge7,I-VT filter,,151,1,Fixation,123,862,439,634.33,634.33,0,0
SchoolAge7,I-VT filter,,155,1,Fixation,123,871,436,635.09,635.09,0,0
SchoolAge7,I-VT filter,,158,1,Fixation,123,866,438,634.33,634.33,0,0
SchoolAge7,I-VT filter,,162,1,Fixation,123,860,438,634.33,634.33,0,0
SchoolAge7,I-VT filter,,165,1,Fixation,123,870,429,635.09,635.09,0,0
SchoolAge7,I-VT filter,,168,1,Fixation,123,871,439,634.33,634.33,0,0
SchoolAge7,I-VT filter,,172,1,Fixation,123,860,437,634.33,634.33,0,0
SchoolAge7,I-VT filter,,175,,Saccade,3,864,440,635.09,635.09,0,0
SchoolAge7,I-VT filter,,178,2,Fixation,93,870,447,634.33,634.33,0,0
SchoolAge7,I-VT filter,,181,2,Fixation,93,866,447,634.33,634.33,0,0
SchoolAge7,I-VT filter,,185,2,Fixation,93,862,458,635.09,635.09,0,0
SchoolAge7,I-VT filter,,188,2,Fixation,93,866,430,634.33,634.33,0,0
SchoolAge7,I-VT filter,,191,2,Fixation,93,867,435,635.09,635.09,0,0
SchoolAge7,I-VT filter,,195,2,Fixation,93,850,434,635.09,635.09,0,0
SchoolAge7,I-VT filter,,198,2,Fixation,93,863,436,635.09,635.09,0,0
SchoolAge7,I-VT filter,,202,2,Fixation,93,877,436,634.33,634.33,0,0
SchoolAge7,I-VT filter,,205,2,Fixation,93,849,448,635.09,635.09,0,0
SchoolAge7,I-VT filter,,208,2,Fixation,93,861,442,635.09,635.09,0,0
SchoolAge7,I-VT filter,,211,2,Fixation,93,865,441,634.71,634.71,0,0
SchoolAge7,I-VT filter,,215,2,Fixation,93,861,447,634.33,634.33,0,0
SchoolAge7,I-VT filter,,218,2,Fixation,93,854,446,635.09,635.09,0,0
SchoolAge7,I-VT filter,,221,2,Fixation,93,861,443,635.09,635.09,0,0
SchoolAge7,I-VT filter,,225,2,Fixation,93,866,441,634.71,634.71,0,0
SchoolAge7,I-VT filter,,228,2,Fixation,93,877,444,634.71,634.71,0,0
SchoolAge7,I-VT filter,,232,2,Fixation,93,855,439,635.09,635.09,0,0
SchoolAge7,I-VT filter,,235,2,Fixation,93,865,434,635.09,635.09,0,0
SchoolAge7,I-VT filter,,238,2,Fixation,93,860,440,634.33,634.33,0,0
SchoolAge7,I-VT filter,,241,2,Fixation,93,863,443,635.09,635.09,0,0
SchoolAge7,I-VT filter,,245,2,Fixation,93,865,436,634.58,634.58,0,0
SchoolAge7,I-VT filter,,248,2,Fixation,93,864,442,635.08,635.08,0,0
SchoolAge7,I-VT filter,,251,2,Fixation,93,873,440,635.08,635.08,0,0
SchoolAge7,I-VT filter,,255,2,Fixation,93,861,434,634.32,634.32,0,0
SchoolAge7,I-VT filter,,258,2,Fixation,93,859,433,634.32,634.32,0,0
SchoolAge7,I-VT filter,,261,2,Fixation,93,861,424,635.08,635.08,0,0
SchoolAge7,I-VT filter,,265,2,Fixation,93,872,445,635.08,635.08,0,0
SchoolAge7,I-VT filter,,268,2,Fixation,93,865,441,634.31,634.31,0,0
SchoolAge7,I-VT filter,,272,,Saccade,3,857,444,634.31,634.31,0,0
SchoolAge7,I-VT filter,,275,,Unclassified,37,860,439,635.07,635.07,0,0
SchoolAge7,I-VT filter,,278,,Unclassified,37,863,436,635.07,635.07,0,0
SchoolAge7,I-VT filter,,281,,Unclassified,37,870,448,634.56,634.56,0,0
SchoolAge7,I-VT filter,,285,,Unclassified,37,867,425,634.82,634.82,0,0
SchoolAge7,I-VT filter,,288,,Unclassified,37,867,442,635.07,635.07,0,0
SchoolAge7,I-VT filter,,291,,Unclassified,37,863,441,635.07,635.07,0,0
SchoolAge7,I-VT filter,,295,,Unclassified,37,864,444,634.3,634.3,0,0
SchoolAge7,I-VT filter,,298,,Unclassified,37,866,441,634.3,634.3,0,0
SchoolAge7,I-VT filter,,302,,Unclassified,37,867,427,635.07,635.07,0,0
SchoolAge7,I-VT filter,,305,,Unclassified,37,873,427,634.3,634.3,0,0
SchoolAge7,I-VT filter,,308,,Unclassified,37,870,438,634.81,634.81,0,0
SchoolAge7,I-VT filter,,311,,Saccade,40,857,438,634.3,634.3,0,0
SchoolAge7,I-VT filter,,315,,Saccade,40,878,440,635.06,635.06,0,0
SchoolAge7,I-VT filter,,318,,Saccade,40,879,429,634.29,634.29,0,0
SchoolAge7,I-VT filter,,321,,Saccade,40,908,426,635.06,635.06,0,0
SchoolAge7,I-VT filter,,325,,Saccade,40,935,417,634.29,634.29,0,0
SchoolAge7,I-VT filter,,328,,Saccade,40,951,408,634.29,634.29,0,0
SchoolAge7,I-VT filter,,332,,Saccade,40,990,390,634.29,634.29,0,0
SchoolAge7,I-VT filter,,335,,Saccade,40,1000,405,634.29,634.29,0,0
SchoolAge7,I-VT filter,,338,,Saccade,40,1007,404,634.29,634.29,0,0
SchoolAge7,I-VT filter,,341,,Saccade,40,1023,400,634.29,634.29,0,0
SchoolAge7,I-VT filter,,345,,Saccade,40,1015,408,634.29,634.29,0,0
SchoolAge7,I-VT filter,,348,,Saccade,40,1013,409,634.29,634.29,0,0
SchoolAge7,I-VT filter,,351,,Unclassified,30,1030,432,634.27,634.27,0,0
SchoolAge7,I-VT filter,,355,,Unclassified,30,1020,425,634.27,634.27,0,0
SchoolAge7,I-VT filter,,358,,Unclassified,30,1020,428,633.76,633.76,0,0
SchoolAge7,I-VT filter,,361,,Unclassified,30,1034,412,634.27,634.27,0,0
