ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
SchoolAge10,I-VT filter,,120,,Unclassified,8,1520,884,757.71,757.71,0,0
SchoolAge10,I-VT filter,,123,,Unclassified,8,1478,878,789.19,789.19,0,0
SchoolAge10,I-VT filter,,127,,Unclassified,8,1490,875,757.04,757.04,0,0
SchoolAge10,I-VT filter,,130,,Saccade,17,1477,862,757,757,0,0
SchoolAge10,I-VT filter,,134,,Saccade,17,1436,921,756.99,756.99,0,0
SchoolAge10,I-VT filter,,137,,Saccade,17,1479,879,756.92,756.92,0,0
SchoolAge10,I-VT filter,,140,,Saccade,17,1471,864,756.94,756.94,0,0
SchoolAge10,I-VT filter,,143,,Saccade,17,1456,921,787.4,787.4,0,0
SchoolAge10,I-VT filter,,147,,Unclassified,7,1548,819,787.72,787.72,0,0
SchoolAge10,I-VT filter,,150,,Unclassified,7,1516,870,756.97,756.97,0,0
SchoolAge10,I-VT filter,,153,,Saccade,7,1489,868,756.92,756.92,0,0
SchoolAge10,I-VT filter,,157,,Saccade,7,1470,887,,0,4,0
SchoolAge10,I-VT filter,,160,,Unclassified,3,1489,897,756.89,,0,4
SchoolAge10,I-VT filter,,163,,Saccade,37,1519,840,756.88,756.88,0,0
SchoolAge10,I-VT filter,,167,,Saccade,37,1504,895,784.88,784.88,0,0
SchoolAge10,I-VT filter,,170,,Saccade,37,1524,854,785.92,,0,4
SchoolAge10,I-VT filter,,174,,Saccade,37,1487,905,756.87,756.87,0,0
SchoolAge10,I-VT filter,,177,,Saccade,37,1510,892,756.85,756.85,0,0
SchoolAge10,I-VT filter,,180,,Saccade,37,1581,906,756.37,756.37,0,0
SchoolAge10,I-VT filter,,183,,Saccade,37,1652,962,755.82,755.82,0,0
SchoolAge10,I-VT filter,,187,,Saccade,37,1725,975,758.71,758.71,0,0
SchoolAge10,I-VT filter,,190,,Saccade,37,1779,957,761.15,761.15,0,0
SchoolAge10,I-VT filter,,193,,Saccade,37,1758,983,754.72,754.72,0,0
SchoolAge10,I-VT filter,,197,,Saccade,37,1822,957,756.35,756.35,0,0
SchoolAge10,I-VT filter,,200,,Unclassified,3,1814,952,756.89,756.89,0,0
