ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
SchoolAge11,I-VT filter,,45,,Unclassified,8,1807,886,526.6,526.6,0,0
SchoolAge11,I-VT filter,,49,,Unclassified,8,1812,901,526.64,526.64,0,0
SchoolAge11,I-VT filter,,52,,Unclassified,8,1829,890,526.65,526.65,0,0
SchoolAge11,I-VT filter,,55,,Saccade,10,1818,937,526.64,526.64,0,0
SchoolAge11,I-VT filter,,59,,Saccade,10,1830,918,526.61,526.61,0,0
SchoolAge11,I-VT filter,,62,,Saccade,10,1804,953,526.63,526.63,0,0
SchoolAge11,I-VT filter,,65,,Unclassified,3,1815,938,526.63,526.63,0,0
SchoolAge11,I-VT filter,,69,,Saccade,7,1807,953,526.63,526.63,0,0
SchoolAge11,I-VT filter,,72,,Saccade,7,1807,953,526.63,526.63,0,0
SchoolAge11,I-VT filter,,75,,Unclassified,7,1816,940,526.63,526.63,0,0
SchoolAge11,I-VT filter,,79,,Unclassified,7,1813,941,526.64,526.64,0,0
SchoolAge11,I-VT filter,,82,,Saccade,10,1819,935,526.65,526.65,0,0
SchoolAge11,I-VT filter,,85,,Saccade,10,1812,954,526.62,526.62,0,0
SchoolAge11,I-VT filter,,89,,Saccade,10,1818,940,526.62,526.62,0,0
SchoolAge11,I-VT filter,,92,,Unclassified,3,1838,930,526.62,526.62,0,0
SchoolAge11,I-VT filter,,95,,Saccade,3,1839,928,526.62,526.62,0,0
SchoolAge11,I-VT filter,,99,,Unclassified,57,1841,931,526.62,526.62,0,0
SchoolAge11,I-VT filter,,102,,Unclassified,57,1839,930,526.64,526.64,0,0
SchoolAge11,I-VT filter,,105,,Unclassified,57,1842,929,526.63,526.63,0,0
SchoolAge11,I-VT filter,,109,,Unclassified,57,1834,933,526.61,526.61,0,0
SchoolAge11,I-VT filter,,112,,Unclassified,57,1840,926,526.6,526.6,0,0
SchoolAge11,I-VT filter,,115,,Unclassified,57,1836,931,526.6,526.6,0,0
SchoolAge11,I-VT filter,,119,,Unclassified,57,1838,929,526.6,526.6,0,0
