ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
JE000367_03,I-VT filter,,105,,Unclassified,8,1131,590,745.98,745.98,0,0
JE000367_03,I-VT filter,,108,,Unclassified,8,1155,533,763.64,763.64,0,0
JE000367_03,I-VT filter,,112,,Unclassified,8,1124,552,763.64,763.64,0,0
JE000367_03,I-VT filter,,115,,Saccade,23,1141,547,764.65,764.65,0,0
JE000367_03,I-VT filter,,118,,Saccade,23,1151,520,764.71,764.71,0,0
JE000367_03,I-VT filter,,122,,Saccade,23,1153,530,765.16,765.16,0,0
JE000367_03,I-VT filter,,125,,Saccade,23,1130,539,765.16,765.16,0,0
JE000367_03,I-VT filter,,128,,Saccade,23,1126,574,742.28,742.28,0,0
JE000367_03,I-VT filter,,132,,Saccade,23,1125,581,744.59,744.59,0,0
JE000367_03,I-VT filter,,135,,Saccade,23,1130,588,742.02,742.02,0,0
JE000367_03,I-VT filter,,138,,Unclassified,3,1125,588,741.77,741.77,0,0
JE000367_03,I-VT filter,,142,,Saccade,10,1125,581,748.97,748.97,0,0
JE000367_03,I-VT filter,,145,,Saccade,10,1130,581,747.11,747.11,0,0
JE000367_03,I-VT filter,,148,,Saccade,10,1144,593,742.92,742.92,0,0
JE000367_03,I-VT filter,,152,,Unclassified,10,1163,536,764.44,764.44,0,0
JE000367_03,I-VT filter,,155,,Unclassified,10,1160,540,764.65,764.65,0,0
JE000367_03,I-VT filter,,158,,Unclassified,10,1132,550,764.65,764.65,0,0
JE000367_03,I-VT filter,,162,,Saccade,7,1129,575,743.35,743.35,0,0
JE000367_03,I-VT filter,,165,,Saccade,7,1143,563,764.65,764.65,0,0
JE000367_03,I-VT filter,,168,,Unclassified,17,1135,583,764.65,764.65,0,0
JE000367_03,I-VT filter,,172,,Unclassified,17,1126,580,764.65,764.65,0,0
JE000367_03,I-VT filter,,175,,Unclassified,17,1129,570,751.1,751.1,0,0
JE000367_03,I-VT filter,,178,,Unclassified,17,1130,563,737.3,737.3,0,0
JE000367_03,I-VT filter,,181,,Unclassified,17,1134,582,743.45,743.45,0,0
JE000367_03,I-VT filter,,185,,Saccade,3,1134,578,744.83,744.83,0,0
JE000367_03,I-VT filter,,188,,Unclassified,7,1135,561,740.24,740.24,0,0
JE000367_03,I-VT filter,,192,,Unclassified,7,1134,574,743.84,743.84,0,0
JE000367_03,I-VT filter,,195,,Saccade,7,1180,520,766.85,,0,4
JE000367_03,I-VT filter,,198,,Saccade,7,1140,562,766.63,766.63,0,0
JE000367_03,I-VT filter,,202,,Unclassified,3,1134,582,766.68,766.68,0,0
JE000367_03,I-VT filter,,205,,Saccade,7,1145,533,766.68,766.68,0,0
JE000367_03,I-VT filter,,208,,Saccade,7,1139,614,766.78,766.78,0,0
JE000367_03,I-VT filter,,211,,Unclassified,3,1149,584,766.72,766.72,0,0
JE000367_03,I-VT filter,,215,,Saccade,7,1141,572,766.76,766.76,0,0
JE000367_03,I-VT filter,,218,,Saccade,7,1146,537,766.72,766.72,0,0
JE000367_03,I-VT filter,,222,,Unclassified,13,1146,593,766.69,766.69,0,0
JE000367_03,I-VT filter,,225,,Unclassified,13,1149,562,766.71,766.71,0,0
JE000367_03,I-VT filter,,228,,Unclassified,13,1151,570,766.8,766.8,0,0
JE000367_03,I-VT filter,,232,,Unclassified,13,1135,584,766.86,766.86,0,0
JE000367_03,I-VT filter,,235,,Saccade,7,1151,579,766.68,766.68,0,0
JE000367_03,I-VT filter,,238,,Saccade,7,1145,540,766.65,766.65,0,0
JE000367_03,I-VT filter,,242,,Unclassified,3,1146,580,730.03,730.03,0,0
JE000367_03,I-VT filter,,245,,Saccade,20,1131,517,766.53,766.53,0,0
