ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
JE000551_03,I-VT filter,,38,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,42,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,45,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,48,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,52,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,55,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,58,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,62,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,65,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,68,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,72,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,75,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,78,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,82,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,85,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,88,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,92,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,95,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,98,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,102,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,105,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,108,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,112,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,115,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,118,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,122,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,125,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,128,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,132,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,135,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,138,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,142,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,145,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,148,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,152,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,155,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,158,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,162,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,165,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,168,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,172,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,175,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,178,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,182,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,185,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,188,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,192,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,195,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,198,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,202,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,205,,Unclassified,168,,,,,4,4
JE000551_03,I-VT filter,,208,,Unclassified,10,787,358,650.9,650.9,3,1
JE000551_03,I-VT filter,,212,,Unclassified,10,802,325,651.71,651.71,3,1
JE000551_03,I-VT filter,,215,,Unclassified,10,793,356,650.92,650.92,3,1
JE000551_03,I-VT filter,,218,,Unclassified,7,774,386,650.92,650.92,3,1
JE000551_03,I-VT filter,,222,,Unclassified,7,790,364,651.73,651.73,3,1
JE000551_03,I-VT filter,,225,,Saccade,3,797,344,650.93,650.93,3,1
JE000551_03,I-VT filter,,228,,Unclassified,7,775,343,650.14,650.14,3,1
JE000551_03,I-VT filter,,232,,Unclassified,7,793,335,650.95,650.95,3,1
JE000551_03,I-VT filter,,235,,Saccade,7,786,330,651.76,651.76,3,1
