;950
31;470;710;-7123;-4893;4;2.3177e+07;1071;949
31;470;710;-7125;-4893;4;2.3177e+07;1072;947
31;470;710;-7124;-4892;4;2.3177e+07;1073;946
31;470;710;-7122;-4895;4;2.3177e+07;1075;946
31;470;710;-7121;-4898;4;2.3177e+07;1075;948
31;470;710;-7123;-4905;4;2.3177e+07;1075;950
31;470;710;-7123;-4909;4;2.3177e+07;1074;952
31;470;710;-7123;-4912;4;2.3177e+07;1074;952
31;470;710;-7122;-4915;4;2.3177e+07;1074;952
31;470;710;-7125;-4917;4;2.3177e+07;1074;952
31;470;710;-7129;-4919;4;2.3177e+07;1073;952
31;470;710;-7130;-4919;4;2.3177e+07;1073;951
31;470;710;-7128;-4920;4;2.3177e+07;1072;951
31;470;710;-7127;-4925;4;2.3177e+07;1073;951
31;470;710;-7130;-4930;4;2.3177e+07;1073;951
31;470;710;-7134;-4933;4;2.3177e+07;1074;950
31;470;710;-7138;-4933;4;2.3177e+07;1076;952
31;470;710;-7137;-4933;4;2.3177e+07;1077;953
31;470;710;-7136;-4934;4;2.3177e+07;1079;957
31;470;710;-7136;-4935;4;2.3177e+07;1081;959
31;470;710;-7135;-4935;4;2.3177e+07;1082;959
31;470;710;-7133;-4935;4;2.3177e+07;1082;958
31;470;710;-7131;-4936;4;2.3177e+07;1082;956
31;470;710;-7131;-4934;4;2.3177e+07;1082;956
31;470;710;-7129;-4931;4;2.3177e+07;1083;956
31;470;710;-7123;-4930;4;2.3177e+07;1084;957
31;470;710;-7118;-4931;4;2.3177e+07;1085;959
31;470;710;-7116;-4937;4;2.3177e+07;1085;960
31;470;710;-7117;-4943;4;2.3177e+07;1085;960
31;470;710;-7117;-4948;4;2.3177e+07;1085;960
31;470;710;-7116;-4947;4;2.3177e+07;1085;960
31;470;710;-7115;-4947;4;2.3177e+07;1086;961
31;470;710;-7113;-4945;4;2.3177e+07;1088;961
31;470;710;-7111;-4943;4;2.3177e+07;1089;962
31;470;710;-7113;-4941;4;2.3177e+07;1090;963
31;470;710;-7116;-4945;4;2.3177e+07;1091;963
31;470;710;-7123;-4949;4;2.3177e+07;1092;963
31;470;710;-7130;-4951;4;2.3177e+07;1093;964
31;470;710;-7144;-4940;4;2.3177e+07;1094;966
31;470;710;-7159;-4917;4;2.3177e+07;1095;968
31;470;710;-7183;-4880;4;2.3177e+07;1094;969
31;470;710;-7206;-4841;4;2.3177e+07;1094;972
31;470;710;-7225;-4811;4;2.3177e+07;1094;977
31;470;710;-7233;-4795;4;2.3177e+07;1097;982
31;470;710;-7234;-4793;4;2.3177e+07;1100;984
31;470;710;-7234;-4799;4;2.3177e+07;1102;982
31;470;710;-7233;-4806;4;2.3177e+07;1102;981
31;470;710;-7233;-4809;4;2.3177e+07;1103;980
31;470;710;-7234;-4809;4;2.3177e+07;1104;980
31;470;710;-7237;-4806;4;2.3177e+07;1104;981
31;470;710;-7241;-4804;4;2.3177e+07;1105;982
31;470;710;-7245;-4802;4;2.3177e+07;1106;983
31;470;710;-7248;-4802;4;2.3177e+07;1107;983
31;470;710;-7249;-4802;4;2.3177e+07;1108;984
31;470;710;-7250;-4802;4;2.3177e+07;1107;984
31;470;710;-7246;-4802;4;2.3177e+07;1108;984
31;470;710;-7242;-4802;4;2.3177e+07;1110;984
31;470;710;-7238;-4802;4;2.3177e+07;1111;983
31;470;710;-7240;-4801;4;2.3177e+07;1111;982
31;470;710;-7242;-4801;4;2.3177e+07;1111;982
31;470;710;-7244;-4799;4;2.3177e+07;1110;983
31;470;710;-7243;-4798;4;2.3177e+07;1110;984
31;470;710;-7243;-4797;4;2.3177e+07;1110;983
31;470;710;-7243;-4797;4;2.3177e+07;1110;983
31;470;710;-7245;-4797;4;2.3177e+07;1110;983
31;470;710;-7246;-4796;4;2.3177e+07;1110;983
31;470;710;-7246;-4796;4;2.3177e+07;1110;982
31;470;710;-7247;-4796;4;2.3177e+07;1111;982
31;470;710;-7248;-4797;4;2.3177e+07;1112;981
31;470;710;-7246;-4799;4;2.3177e+07;1112;981
31;470;710;-7244;-4800;4;2.3177e+07;1112;981
31;470;710;-7243;-4799;4;2.3177e+07;1112;980
31;470;710;-7243;-4797;4;2.3177e+07;1112;981
31;470;710;-7243;-4792;4;2.3177e+07;1113;982
31;470;710;-7240;-4786;4;2.3177e+07;1113;983
31;470;710;-7237;-4781;4;2.3177e+07;1114;982
31;470;710;-7235;-4780;4;2.3177e+07;1114;981
31;470;710;-7236;-4780;4;2.3177e+07;1114;981
31;470;710;-7240;-4783;4;2.3177e+07;1115;980
31;470;710;-7245;-4786;4;2.3177e+07;1115;978
31;470;710;-7248;-4790;4;2.3177e+07;1115;977
31;470;710;-7249;-4790;4;2.3177e+07;1116;977
31;470;710;-7250;-4791;4;2.3177e+07;1116;976
31;470;710;-7251;-4792;4;2.3177e+07;1115;975
31;470;710;-7252;-4792;4;2.3177e+07;1114;972
31;470;710;-7254;-4794;4;2.3177e+07;1112;969
31;470;710;-7256;-4794;4;2.3177e+07;1112;967
31;470;710;-7259;-4794;4;2.3177e+07;1111;967
31;470;710;-7261;-4795;4;2.3177e+07;1110;966
31;470;710;-7264;-4796;4;2.3177e+07;1109;966
31;470;710;-7265;-4796;4;2.3177e+07;1108;965
31;470;710;-7265;-4794;4;2.3177e+07;1105;963
31;470;710;-7264;-4793;4;2.3177e+07;1103;961
31;470;710;-7265;-4793;4;2.3177e+07;1101;961
31;470;710;-7267;-4794;4;2.3177e+07;1100;960
31;470;710;-7265;-4793;4;2.3177e+07;1098;960
31;470;710;-7261;-4792;4;2.3177e+07;1097;959
31;470;710;-7256;-4790;4;2.3177e+07;1096;958
31;470;710;-7255;-4787;4;2.3177e+07;1093;958
31;470;710;-7255;-4782;4;2.3177e+07;1092;956
31;470;710;-7256;-4778;4;2.3177e+07;1089;954
31;470;710;-7257;-4775;4;2.3177e+07;1089;951
31;470;710;-7254;-4775;4;2.3177e+07;1088;949
31;470;710;-7252;-4777;4;2.3177e+07;1087;948
31;470;710;-7249;-4778;4;2.3177e+07;1087;947
31;470;710;-7249;-4780;4;2.3177e+07;1086;947
31;470;710;-7249;-4780;4;2.3177e+07;1086;946
31;470;710;-7249;-4781;4;2.3177e+07;1086;946
31;470;710;-7250;-4781;4;2.3177e+07;1084;945
31;470;710;-7251;-4780;4;2.3177e+07;1082;942
31;470;710;-7250;-4780;4;2.3177e+07;1078;940
31;470;710;-7248;-4778;4;2.3177e+07;1077;938
31;470;710;-7243;-4777;4;2.3177e+07;1076;937
31;470;710;-7239;-4775;4;2.3177e+07;1074;936
31;470;710;-7236;-4774;4;2.3177e+07;1072;934
31;470;710;-7236;-4775;4;2.3177e+07;1070;932
31;470;710;-7236;-4775;4;2.3177e+07;1067;930
31;470;710;-7236;-4774;4;2.3177e+07;1065;931
31;470;710;-7236;-4771;4;2.3177e+07;1061;929
31;470;710;-7236;-4767;4;2.3177e+07;1059;927
31;470;710;-7236;-4764;4;2.3177e+07;1055;925
31;470;710;-7235;-4762;4;2.3177e+07;1053;924
31;470;710;-7235;-4764;4;2.3177e+07;1050;922
31;470;710;-7238;-4767;4;2.3177e+07;1050;920
31;470;710;-7241;-4768;4;2.3177e+07;1051;918
31;470;710;-7243;-4765;4;2.3177e+07;1051;915
31;470;710;-7243;-4762;4;2.3177e+07;1049;912
31;470;710;-7243;-4760;4;2.3177e+07;1047;910
31;470;710;-7242;-4760;4;2.3177e+07;1045;908
31;470;710;-7244;-4761;4;2.3177e+07;1044;907
31;470;710;-7246;-4763;4;2.3177e+07;1042;904
31;470;710;-7250;-4764;4;2.3177e+07;1038;900
31;470;710;-7252;-4766;4;2.3177e+07;1035;898
31;470;710;-7253;-4764;4;2.3177e+07;1032;896
31;470;710;-7254;-4762;4;2.3177e+07;1032;894
31;470;710;-7254;-4760;4;2.3177e+07;1031;892
31;470;710;-7254;-4759;4;2.3177e+07;1031;891
31;470;710;-7254;-4759;4;2.3177e+07;1030;889
31;470;710;-7253;-4759;4;2.3177e+07;1029;887
31;470;710;-7253;-4760;4;2.3177e+07;1027;885
31;470;710;-7254;-4760;4;2.3177e+07;1026;884
31;470;710;-7255;-4760;4;2.3177e+07;1024;883
31;470;710;-7258;-4762;4;2.3177e+07;1024;882
31;470;710;-7260;-4764;4;2.3177e+07;1020;881
31;470;710;-7263;-4766;4;2.3177e+07;1017;881
31;470;710;-7263;-4767;4;2.3177e+07;1012;880
31;470;710;-7260;-4767;4;2.3177e+07;1011;879
31;470;710;-7256;-4768;4;2.3177e+07;1010;878
31;470;710;-7253;-4767;4;2.3177e+07;1010;877
31;470;710;-7253;-4766;4;2.3177e+07;1010;876
31;470;710;-7255;-4767;4;2.3177e+07;1008;875
31;470;710;-7257;-4768;4;2.3177e+07;1005;873
31;470;710;-7259;-4769;4;2.3177e+07;1003;871
31;470;710;-7259;-4765;4;2.3177e+07;1002;870
31;470;710;-7255;-4761;4;2.3177e+07;1001;871
31;470;710;-7250;-4755;4;2.3177e+07;1000;873
31;470;710;-7246;-4753;4;2.3177e+07;998;873
31;470;710;-7243;-4752;4;2.3177e+07;996;871
31;470;710;-7240;-4752;4;2.3177e+07;994;868
31;470;710;-7238;-4752;4;2.3177e+07;993;866
31;470;710;-7239;-4753;4;2.3177e+07;993;862
31;470;710;-7240;-4753;4;2.3177e+07;992;860
31;470;710;-7241;-4752;4;2.3177e+07;991;858
31;470;710;-7241;-4751;4;2.3177e+07;990;856
31;470;710;-7240;-4751;4;2.3177e+07;987;855
31;470;710;-7239;-4752;4;2.3177e+07;985;851
31;470;710;-7238;-4753;4;2.3177e+07;983;848
31;470;710;-7238;-4753;4;2.3177e+07;981;846
31;470;710;-7238;-4754;4;2.3177e+07;979;845
31;470;710;-7238;-4754;4;2.3177e+07;977;844
31;470;710;-7237;-4755;4;2.3177e+07;977;843
31;470;710;-7234;-4754;4;2.3177e+07;977;843
31;470;710;-7230;-4752;4;2.3177e+07;977;843
31;470;710;-7226;-4747;4;2.3177e+07;977;842
31;470;710;-7225;-4739;4;2.3177e+07;977;841
31;470;710;-7225;-4730;4;2.3177e+07;978;840
31;470;710;-7225;-4721;4;2.3177e+07;978;840
31;470;710;-7225;-4713;4;2.3177e+07;978;840
31;470;710;-7225;-4701;4;2.3177e+07;974;841
31;470;710;-7225;-4689;4;2.3177e+07;971;841
31;470;710;-7225;-4680;4;2.3177e+07;968;841
31;470;710;-7224;-4678;4;2.3177e+07;967;839
31;470;710;-7224;-4679;4;2.3177e+07;965;837
31;470;710;-7224;-4678;4;2.3177e+07;964;834
31;470;710;-7224;-4677;4;2.3177e+07;963;832
31;470;710;-7226;-4677;4;2.3177e+07;962;831
31;470;710;-7227;-4680;4;2.3177e+07;960;829
31;470;710;-7228;-4683;4;2.3177e+07;960;828
31;470;710;-7227;-4684;4;2.3177e+07;958;827
31;470;710;-7227;-4683;4;2.3177e+07;955;827
31;470;710;-7226;-4679;4;2.3177e+07;953;827
31;470;710;-7223;-4675;4;2.3177e+07;953;826
31;470;710;-7219;-4673;4;2.3177e+07;953;825
31;470;710;-7218;-4673;4;2.3177e+07;953;824
31;470;710;-7221;-4673;4;2.3177e+07;951;822
31;470;710;-7225;-4673;4;2.3177e+07;949;821
31;470;710;-7222;-4672;4;2.3177e+07;948;820
31;470;710;-7217;-4672;4;2.3177e+07;946;819
31;470;710;-7213;-4673;4;2.3177e+07;944;818
31;470;710;-7212;-4672;4;2.3177e+07;942;818
31;470;710;-7212;-4672;4;2.3177e+07;941;817
