.8288e+07;0;1292
35;840;155;-3348;-7656;11;1.8288e+07;0;1295
35;840;155;-3350;-7656;11;1.8288e+07;0;1298
35;840;155;-3351;-7654;11;1.8288e+07;0;1298
35;840;155;-3351;-7654;11;1.8288e+07;0;1299
35;840;155;-3351;-7653;11;1.8288e+07;0;1301
35;840;155;-3352;-7649;11;1.8288e+07;0;1304
35;840;155;-3353;-7641;11;1.8288e+07;0;1307
35;840;155;-3355;-7630;11;1.8288e+07;0;1308
35;840;155;-3360;-7621;11;1.8288e+07;0;1311
35;840;155;-3365;-7616;11;1.8289e+07;0;1313
35;840;155;-3371;-7615;11;1.8289e+07;0;1315
35;840;155;-3376;-7617;11;1.8289e+07;0;1314
35;840;155;-3383;-7618;11;1.8289e+07;0;1314
35;840;155;-3387;-7618;11;1.8289e+07;0;1314
35;840;155;-3390;-7612;11;1.8289e+07;0;1314
35;840;155;-3394;-7606;11;1.8289e+07;0;1314
35;840;155;-3397;-7601;11;1.8289e+07;0;1314
35;840;155;-3402;-7604;11;1.8289e+07;0;1315
35;840;155;-3405;-7608;11;1.8289e+07;0;1316
35;840;155;-3408;-7613;11;1.8289e+07;0;1317
35;840;155;-3409;-7615;11;1.8289e+07;0;1317
35;840;155;-3408;-7618;11;1.8289e+07;0;1320
35;840;155;-3408;-7618;11;1.8289e+07;0;1323
35;840;155;-3410;-7619;11;1.8289e+07;0;1325
35;840;155;-3412;-7621;11;1.8289e+07;0;1326
35;840;155;-3413;-7623;11;1.8289e+07;0;1327
35;840;155;-3413;-7623;11;1.8289e+07;0;1333
35;840;155;-3411;-7622;11;1.8289e+07;0;1337
35;840;155;-3410;-7621;11;1.8289e+07;0;1342
35;840;155;-3409;-7621;11;1.8289e+07;0;1342
35;840;155;-3411;-7621;11;1.8289e+07;0;1342
35;840;155;-3414;-7622;11;1.8289e+07;0;1343
35;840;155;-3416;-7623;11;1.8289e+07;0;1344
35;840;155;-3417;-7623;11;1.8289e+07;0;1345
35;840;155;-3419;-7626;11;1.8289e+07;0;1345
35;840;155;-3419;-7629;11;1.8289e+07;0;1348
35;840;155;-3417;-7631;11;1.8289e+07;0;1350
35;840;155;-3416;-7629;11;1.8289e+07;0;1353
35;840;155;-3417;-7626;11;1.8289e+07;0;1357
35;840;155;-3417;-7622;11;1.8289e+07;0;1360
35;840;155;-3416;-7618;11;1.8289e+07;0;1362
35;840;155;-3415;-7620;11;1.8289e+07;0;1361
35;840;155;-3414;-7625;11;1.8289e+07;0;1362
35;840;155;-3415;-7630;11;1.8289e+07;0;1365
35;840;155;-3415;-7632;11;1.8289e+07;0;1368
35;840;155;-3415;-7632;11;1.8289e+07;0;1370
35;840;155;-3415;-7631;11;1.8289e+07;0;1370
35;840;155;-3416;-7630;11;1.8289e+07;0;1370
35;840;155;-3418;-7627;11;1.8289e+07;0;1372
35;840;155;-3419;-7625;11;1.8289e+07;0;1377
35;840;155;-3417;-7624;11;1.8289e+07;0;1381
35;840;155;-3415;-7626;11;1.8289e+07;0;1383
35;840;155;-3413;-7628;11;1.8289e+07;0;1383
35;840;155;-3413;-7631;11;1.8289e+07;0;1384
35;840;155;-3413;-7631;11;1.8289e+07;0;1387
35;840;155;-3415;-7626;11;1.8289e+07;0;1389
35;840;155;-3416;-7621;11;1.8289e+07;0;1392
35;840;155;-3416;-7620;11;1.8289e+07;0;1394
35;840;155;-3416;-7623;11;1.8289e+07;0;1396
35;840;155;-3416;-7625;11;1.8289e+07;0;1398
35;840;155;-3416;-7625;11;1.8289e+07;0;1398
35;840;155;-3417;-7627;11;1.8289e+07;0;1397
35;840;155;-3419;-7628;11;1.8289e+07;0;1397
35;840;155;-3421;-7628;11;1.8289e+07;0;1400
35;840;155;-3421;-7624;11;1.8289e+07;0;1404
35;840;155;-3420;-7620;11;1.8289e+07;0;1408
35;840;155;-3416;-7618;11;1.8289e+07;0;1409
35;840;155;-3413;-7619;11;1.8289e+07;0;1409
35;840;155;-3411;-7622;11;1.8289e+07;0;1413
35;840;155;-3411;-7628;11;1.8289e+07;0;1416
35;840;155;-3418;-7641;11;1.8289e+07;0;1420
35;840;155;-3434;-7666;11;1.8289e+07;0;1422
35;840;155;-3460;-7704;11;1.8289e+07;0;1424
35;840;155;-3494;-7746;11;1.8289e+07;0;1428
35;840;155;-3530;-7787;11;1.8289e+07;0;1428
35;840;155;-3564;-7819;11;1.8289e+07;0;1429
35;840;155;-3587;-7842;11;1.8289e+07;0;1429
35;840;155;-3600;-7852;11;1.8289e+07;0;1430
35;840;155;-3602;-7853;11;1.8289e+07;0;1431
35;840;155;-3600;-7841;11;1.8289e+07;0;1431
35;840;155;-3597;-7828;11;1.8289e+07;0;1434
35;840;155;-3595;-7818;11;1.8289e+07;0;1436
35;840;155;-3592;-7816;11;1.8289e+07;0;1440
35;840;155;-3589;-7817;11;1.8289e+07;0;1442
35;840;155;-3586;-7821;11;1.8289e+07;0;1444
35;840;155;-3584;-7824;11;1.8289e+07;0;1445
35;840;155;-3585;-7826;11;1.8289e+07;0;1448
35;840;155;-3587;-7826;11;1.8289e+07;0;1450
35;840;155;-3589;-7824;11;1.8289e+07;0;1451
35;840;155;-3588;-7823;11;1.8289e+07;0;1452
35;840;155;-3586;-7823;11;1.8289e+07;0;1454
35;840;155;-3584;-7824;11;1.8289e+07;0;1455
35;840;155;-3584;-7827;11;1.8289e+07;0;1456
35;840;155;-3585;-7829;11;1.8289e+07;0;1457
35;840;155;-3587;-7829;11;1.8289e+07;0;1459
35;840;155;-3588;-7827;11;1.8289e+07;0;1461
35;840;155;-3590;-7824;11;1.8289e+07;0;1463
35;840;155;-3591;-7823;11;1.8289e+07;0;1465
35;840;155;-3592;-7824;11;1.8289e+07;0;1465
35;840;155;-3592;-7827;11;1.8289e+07;0;1466
35;840;155;-3591;-7830;11;1.8289e+07;0;1468
35;840;155;-3590;-7830;11;1.8289e+07;0;1470
35;840;155;-3589;-7828;11;1.8289e+07;0;1472
35;840;155;-3588;-7826;11;1.8289e+07;0;1473
35;840;155;-3587;-7826;11;1.8289e+07;0;1473
35;840;155;-3585;-7826;11;1.8289e+07;0;1473
35;840;155;-3583;-7825;11;1.8289e+07;0;1474
35;840;155;-3583;-7824;11;1.8289e+07;0;1476
35;840;155;-3582;-7823;11;1.8289e+07;0;1477
35;840;155;-3582;-7825;11;1.8289e+07;0;1477
35;840;155;-3581;-7827;11;1.8289e+07;0;1475
35;840;155;-3581;-7830;11;1.8289e+07;0;1474
35;840;155;-3582;-7831;11;1.8289e+07;0;1474
35;840;155;-3584;-7831;11;1.8289e+07;0;1473
35;840;155;-3586;-7831;11;1.8289e+07;0;1473
35;840;155;-3583;-7831;11;1.8289e+07;0;1473
35;840;155;-3580;-7830;11;1.8289e+07;0;1473
35;840;155;-3577;-7829;11;1.8289e+07;0;1473
35;840;155;-3577;-7827;11;1.8289e+07;0;1472
35;840;155;-3578;-7826;11;1.8289e+07;0;1472
35;840;155;-3577;-7825;11;1.8289e+07;0;1471
35;840;155;-3576;-7827;11;1.8289e+07;0;1474
35;840;155;-3574;-7829;11;1.8289e+07;0;1477
35;840;155;-3575;-7830;11;1.8289e+07;0;1480
35;840;155;-3575;-7830;11;1.8289e+07;0;1479
35;840;155;-3576;-7830;11;1.8289e+07;0;1476
35;840;155;-3576;-7830;11;1.8289e+07;0;1473
35;840;155;-3575;-7830;11;1.8289e+07;0;1473
35;840;155;-3573;-7830;11;1.8289e+07;0;1474
35;840;155;-3571;-7828;11;1.8289e+07;0;1477
35;840;155;-3569;-7827;11;1.8289e+07;0;1479
35;840;155;-3569;-7828;11;1.8289e+07;0;1480
35;840;155;-3570;-7831;11;1.8289e+07;0;1479
35;840;155;-3571;-7834;11;1.8289e+07;0;1477
35;840;155;-3573;-7833;11;1.8289e+07;0;1477
35;840;155;-3571;-7833;11;1.8289e+07;0;1478
35;840;155;-3569;-7834;11;1.8289e+07;0;1476
35;840;155;-3567;-7835;11;1.8289e+07;0;1475
35;840;155;-3567;-7836;11;1.8289e+07;0;1473
35;840;155;-3567;-7837;11;1.8289e+07;0;1474
35;840;155;-3566;-7837;11;1.8289e+07;0;1474
35;840;155;-3565;-7835;11;1.8289e+07;0;1473
35;840;155;-3565;-7833;11;1.8289e+07;0;1472
35;840;155;-3564;-7831;11;1.8289e+07;0;1471
35;840;155;-3562;-7831;11;1.8289e+07;0;1471
35;840;155;-3562;-7832;11;1.8289e+07;0;1469
35;840;155;-3563;-7833;11;1.8289e+07;0;1467
35;840;155;-3564;-7834;11;1.8289e+07;0;1466
35;840;155;-3564;-7837;11;1.8289e+07;0;1466
35;840;155;-3562;-7838;11;1.8289e+07;0;1468
35;840;155;-3559;-7839;11;1.8289e+07;0;1469
35;840;155;-3557;-7840;11;1.8289e+07;0;1468
35;840;155;-3557;-7840;11;1.8289e+07;0;1467
35;840;155;-3557;-7840;11;1.8289e+07;0;1466
35;840;155;-3552;-7841;11;1.8289e+07;0;1467
35;840;155;-3541;-7846;11;1.8289e+07;0;1466
35;840;155;-3525;-7853;11;1.8289e+07;0;1464
35;840;155;-3508;-7859;11;1.8289e+07;0;1463
35;840;155;-3491;-7861;11;1.8289e+07;0;1463
35;840;155;-3477;-7871;11;1.8289e+07;0;1464
35;840;155;-3470;-7880;11;1.8289e+07;0;1464
35;840;155;-3471;-7889;11;1.8289e+07;0;1464
35;840;155;-3475;-7888;11;1.8289e+07;0;1463
35;840;155;-3480;-7889;11;1.8289e+07;0;1460
35;840;155;-3483;-7894;11;1.8289e+07;0;1459
35;840;155;-3487;-7898;11;1.8289e+07;0;1458
35;840;155;-3489;-7901;11;1.8289e+07;0;1458
35;840;155;-3491;-7901;11;1.8289e+07;0;1456
35;840;155;-3490;-7901;11;1.8289e+07;0;1454
35;840;155;-3489;-7901;11;1.8289e+07;0;1451
35;840;155;-3488;-7897;11;1.8289e+07;0;1451
35;840;155;-3489;-7891;11;1.8289e+07;0;1452
35;840;155;-3489;-7886;11;1.8289e+07;0;1454
35;840;155;-3490;-7887;11;1.8289e+07;0;1457
35;840;155;-3490;-7889;11;1.8289e+07;0;1458
35;840;155;-3488;-7891;11;1.8289e+07;0;1459
35;840;155;-3484;-7892;11;1.8289e+07;0;1458
35;840;155;-3481;-7892;11;1.8289e+07;0;1456
35;840;155;-3481;-7889;11;1.8289e+07;0;1453
35;840;155;-3484;-7886;11;1.8289e+07;0;1453
35;840;155;-3487;-7885;11;1.8289e+07;0;1452
35;840;155;-3487;-7887;11;1.8289e+07;0;1452
35;840;155;-3484;-7888;11;1.8289e+07;0;1452
35;840;155;-3481;-7887;11;1.8289e+07;0;1452
35;840;155;-3480;-7886;11;1.8289e+07;0;1452
35;840;155;-3481;-7887;11;1.8289e+07;0;1451
35;840;155;-3483;-7890;11;1.8289e+07;0;1450
35;840;155;-3486;-7892;11;1.8289e+07;0;1449
35;840;155;-3488;-7893;11;1.8289e+07;0;1448
35;840;155;-3487;-7895;11;1.8289e+07;0;1448
35;840;155;-3484;-7896;11;1.8289e+07;0;1449
35;840;155;-3482;-7897;11;1.8289e+07;0;1449
35;840;155;-3481;-7897;11;1.8289e+07;0;1448
35;840;155;-3481;-7898;11;1.8289e+07;0;1447
35;840;155;-3480;-7897;11;1.8289e+07;0;1447
35;840;155;-3480;-7895;11;1.8289e+07;0;1448
35;840;155;-3480;-7894;11;1.8289e+07;0;1449
35;840;155;-3479;-7897;11;1.8289e+07;0;1448
35;840;155;-3479;-7899;11;1.8289e+07;0;1447
35;840;155;-3479;-7898;11;1.8289e+07;0;1446
35;840;155;-3478;-7896;11;1.8289e+07;0;1447
35;840;155;-3474;-7895;11;1.8289e+07;0;1446
35;840;155;-3470;-7896;11;1.8289e+07;0;1446
35;840;155;-3469;-7896;11;1.8289e+07;0;1445
35;840;155;-3471;-7896;11;1.8289e+07;0;1446
35;840;155;-3472;-7895;11;1.8289e+07;0;1447
35;840;155;-3473;-7895;11;1.8289e+07;0;1446
35;840;155;-3474;-7893;11;1.8289e+07;0;1445
35;840;155;-3475;-7893;11;1.8289e+07;0;1444
35;840;155;-3475;-7892;11;1.8289e+07;0;1446
35;840;155;-3474;-7892;11;1.8289e+07;0;1449
35;840;155;-3472;-7891;11;1.8289e+07;0;1450
35;840;155;-3470;-7893;11;1.8289e+07;0;1452
35;840;155;-3470;-7896;11;1.8289e+07;0;1451
35;840;155;-3470;-7900;11;1.8289e+07;0;1449
35;840;155;-3471;-7901;11;1.8289e+07;0;1448
35;840;155;-3470;-7902;11;1.8289e+07;0;1447
35;840;155;-3469;-7903;11;1.8289e+07;0;1447
35;840;155;-3466;-7904;11;1.8289e+07;0;1448
35;840;155;-3464;-7905;11;1.8289e+07;0;1449
35;840;155;-3464;-7904;11;1.8289e+07;0;1450
35;840;155;-3464;-7904;11;1.8289e+07;0;1450
35;840;155;-3465;-7903;11;1.8289e+07;0;1450
35;840;155;-3465;-7903;11;1.8289e+07;0;1451
35;840;155;-3463;-7903;11;1.8289e+07;0;1451
35;840;155;-3460;-7903;11;1.8289e+07;0;1452
35;840;155;-3457;-7903;11;1.8289e+07;0;1452
35;840;155;-3456;-7903;11;1.8289e+07;0;1454
35;840;155;-3457;-7905;11;1.8289e+07;0;1455
35;840;155;-3457;-7906;11;1.8289e+07;0;1457
35;840;155;-3458;-7908;11;1.8289e+07;0;1456
35;840;155;-3458;-7908;11;1.8289e+07;0;1456
35;840;155;-3458;-7909;11;1.8289e+07;0;1455
35;840;155;-3457;-7908;11;1.8289e+07;0;1455
35;840;155;-3457;-7907;11;1.8289e+07;0;1456
35;840;155;-3457;-7906;11;1.8289e+07;0;1456
35;840;155;-3456;-7907;11;1.8289e+07;0;1457
35;840;155;-3456;-7908;11;1.8289e+07;0;1457
35;840;155;-3456;-7908;11;1.8289e+07;0;1458
35;840;155;-3456;-7906;11;1.8289e+07;0;1458
35;840;155;-3455;-7904;11;1.8289e+07;0;1460
35;840;155;-3453;-7903;11;1.8289e+07;0;1462
35;840;155;-3452;-7903;11;1.8289e+07;0;1464
35;840;155;-3452;-7903;11;1.8289e+07;0;1464
35;840;155;-3452;-7904;11;1.8289e+07;0;1464
35;840;155;-3452;-7905;11;1.8289e+07;0;1466
35;840;155;-3450;-7904;11;1.8289e+07;0;1467
35;840;155;-3448;-7905;11;1.8289e+07;0;1468
35;840;155;-3446;-7906;11;1.8289e+07;0;1470
35;840;155;-3448;-7905;11;1.8289e+07;0;1472
35;840;155;-3451;-7903;11;1.8289e+07;0;1475
35;840;155;-3455;-7901;11;1.8289e+07;0;1476
35;840;155;-3454;-7902;11;1.8289e+07;0;1476
35;840;155;-3453;-7905;11;1.8289e+07;0;1477
35;840;155;-3452;-7909;11;1.8289e+07;0;1478
35;840;155;-3452;-7908;11;1.8289e+07;0;1478
35;840;155;-3452;-7904;11;1.8289e+07;0;1478
35;840;155;-3452;-7901;11;1.8289e+07;0;1480
35;840;155;-3453;-7904;11;1.8289e+07;0;1482
35;840;155;-3453;-7907;11;1.8289e+07;0;1488
35;840;155;-3454;-7909;11;1.8289e+07;0;1492
35;840;155;-3454;-7909;11;1.8289e+07;0;1494
35;840;155;-3453;-7912;11;1.8289e+07;0;1492
35;840;155;-3452;-7915;11;1.8289e+07;0;1490
35;840;155;-3451;-7914;11;1.8289e+07;0;1490
35;840;155;-3453;-7912;11;1.8289e+07;0;1490
35;840;155;-3454;-7909;11;1.8289e+07;0;1493
35;840;155;-3453;-7910;11;1.8289e+07;0;1496
35;840;155;-3452;-7910;11;1.8289e+07;0;1499
35;840;155;-3451;-7908;11;1.8289e+07;0;1499
35;840;155;-3450;-7907;11;1.8289e+07;0;1499
35;840;155;-3449;-7907;11;1.8289e+07;0;1502
35;840;155;-3447;-7907;11;1.8289e+07;0;1505
35;840;155;-3447;-7908;11;1.8289e+07;0;1509
35;840;155;-3446;-7907;11;1.8289e+07;0;1509
35;840;155;-3445;-7905;11;1.8289e+07;0;1509
35;840;155;-3443;-7903;11;1.8289e+07;0;1508
35;840;155;-3444;-7899;11;1.8289e+07;0;1508
35;840;155;-3446;-7896;11;1.8289e+07;0;1510
35;840;155;-3447;-7896;11;1.8289e+07;0;1511
35;840;155;-3445;-7901;11;1.8289e+07;0;1512
35;840;155;-3443;-7906;11;1.8289e+07;0;1514
35;840;155;-3443;-7906;11;1.8289e+07;0;1517
35;840;155;-3443;-7903;11;1.8289e+07;0;1520
35;840;155;-3442;-7900;11;1.8289e+07;0;1521
35;840;155;-3442;-7896;11;1.8289e+07;0;1523
35;840;155;-3442;-7895;11;1.8289e+07;0;1525
35;840;155;-3443;-7893;11;1.8289e+07;0;1526
35;840;155;-3444;-7894;11;1.8289e+07;0;1526
35;840;155;-3444;-7896;11;1.8289e+07;0;1525
35;840;155;-3445;-7897;11;1.8289e+07;0;1525
35;840;155;-3444;-7898;11;1.8289e+07;0;1526
35;840;155;-3442;-7898;11;1.8289e+07;0;1527
35;840;155;-3442;-7897;11;1.8289e+07;0;1529
35;840;155;-3443;-7897;11;1.8289e+07;0;1529
35;840;155;-3444;-7898;11;1.8289e+07;0;1528
35;840;155;-3445;-7899;11;1.8289e+07;0;1527
