ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
JE000565_04,I-VT filter,,78,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,81,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,84,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,88,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,91,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,94,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,98,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,101,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,104,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,108,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,111,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,114,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,118,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,121,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,124,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,128,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,131,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,134,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,138,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,141,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,144,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,148,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,151,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,154,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,158,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,161,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,164,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,168,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,171,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,174,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,178,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,181,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,184,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,188,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,191,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,194,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,198,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,201,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,204,,Unclassified,1051,,,,,4,4
JE000565_04,I-VT filter,,208,,Unclassified,1051,,,,,4,4
