ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
JE000296_04,I-VT filter,,92,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,95,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,98,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,102,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,105,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,108,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,112,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,115,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,118,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,122,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,125,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,128,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,132,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,135,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,138,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,142,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,145,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,148,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,152,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,155,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,158,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,162,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,165,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,168,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,172,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,175,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,178,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,182,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,185,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,188,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,192,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,195,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,198,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,202,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,205,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,208,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,212,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,215,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,218,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,222,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,225,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,228,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,232,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,235,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,238,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,242,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,245,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,248,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,252,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,255,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,258,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,262,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,265,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,268,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,272,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,275,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,278,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,282,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,285,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,288,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,292,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,295,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,298,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,302,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,305,,Unclassified,1568,,,,,4,4
JE000296_04,I-VT filter,,308,,Unclassified,1568,,,,,4,4
