ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
JE000330_06,I-VT filter,,74,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,78,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,81,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,84,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,88,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,91,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,94,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,98,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,101,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,104,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,108,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,111,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,114,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,118,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,121,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,124,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,128,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,131,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,134,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,138,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,141,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,144,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,148,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,151,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,154,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,158,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,161,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,164,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,168,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,171,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,174,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,178,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,181,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,184,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,188,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,191,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,194,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,198,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,201,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,204,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,208,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,211,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,214,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,218,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,221,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,224,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,228,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,231,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,234,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,238,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,241,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,244,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,248,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,251,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,254,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,258,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,261,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,264,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,268,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,271,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,274,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,278,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,281,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,284,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,288,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,291,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,294,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,298,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,301,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,304,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,308,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,311,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,314,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,318,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,321,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,324,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,328,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,331,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,334,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,338,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,341,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,344,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,348,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,351,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,354,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,358,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,361,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,364,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,368,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,371,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,374,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,378,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,381,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,384,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,388,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,391,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,394,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,398,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,401,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,404,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,408,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,411,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,414,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,418,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,421,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,424,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,428,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,431,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,434,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,438,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,441,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,444,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,448,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,451,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,454,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,458,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,461,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,464,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,468,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,471,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,474,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,478,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,481,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,484,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,488,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,491,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,494,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,498,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,501,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,504,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,508,,Unclassified,1481,,,,,4,4
JE000330_06,I-VT filter,,511,,Unclassified,1481,,,,,4,4
