ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult4,I-VT filter,,100,,Unclassified,8,1109,462,648.39,648.39,0,0
Adult4,I-VT filter,,103,,Unclassified,8,1106,461,648.37,648.37,0,0
Adult4,I-VT filter,,106,,Unclassified,8,1110,465,648.33,648.33,0,0
Adult4,I-VT filter,,110,1,Fixation,353,1108,464,648.34,648.34,0,0
Adult4,I-VT filter,,113,1,Fixation,353,1109,466,648.34,648.34,0,0
Adult4,I-VT filter,,116,1,Fixation,353,1113,463,648.31,648.31,0,0
Adult4,I-VT filter,,120,1,Fixation,353,1112,465,648.34,648.34,0,0
Adult4,I-VT filter,,123,1,Fixation,353,1107,461,648.33,648.33,0,0
Adult4,I-VT filter,,126,1,Fixation,353,1111,464,648.3,648.3,0,0
Adult4,I-VT filter,,130,1,Fixation,353,1111,463,648.29,648.29,0,0
Adult4,I-VT filter,,133,1,Fixation,353,1106,463,648.28,648.28,0,0
Adult4,I-VT filter,,136,1,Fixation,353,1112,464,648.25,648.25,0,0
Adult4,I-VT filter,,140,1,Fixation,353,1111,458,648.25,648.25,0,0
Adult4,I-VT filter,,143,1,Fixation,353,1110,462,648.24,648.24,0,0
Adult4,I-VT filter,,146,1,Fixation,353,1107,463,648.23,648.23,0,0
Adult4,I-VT filter,,150,1,Fixation,353,1112,465,648.19,648.19,0,0
Adult4,I-VT filter,,153,1,Fixation,353,1108,466,648.14,648.14,0,0
Adult4,I-VT filter,,156,1,Fixation,353,1108,466,648.19,648.19,0,0
Adult4,I-VT filter,,160,1,Fixation,353,1109,463,648.14,648.14,0,0
Adult4,I-VT filter,,163,1,Fixation,353,1108,459,648.15,648.15,0,0
Adult4,I-VT filter,,166,1,Fixation,353,1112,460,648.15,648.15,0,0
Adult4,I-VT filter,,170,1,Fixation,353,1104,466,648.12,648.12,0,0
Adult4,I-VT filter,,173,1,Fixation,353,1109,464,648.15,648.15,0,0
Adult4,I-VT filter,,176,1,Fixation,353,1107,463,648.1,648.1,0,0
Adult4,I-VT filter,,180,1,Fixation,353,1108,467,648.1,648.1,0,0
Adult4,I-VT filter,,183,1,Fixation,353,1109,463,648.09,648.09,0,0
Adult4,I-VT filter,,186,1,Fixation,353,1110,462,648.08,648.08,0,0
Adult4,I-VT filter,,190,1,Fixation,353,1110,462,648.09,648.09,0,0
Adult4,I-VT filter,,193,1,Fixation,353,1108,467,648.11,648.11,0,0
Adult4,I-VT filter,,196,1,Fixation,353,1112,466,648.09,648.09,0,0
Adult4,I-VT filter,,200,1,Fixation,353,1110,459,648.08,648.08,0,0
Adult4,I-VT filter,,203,1,Fixation,353,1109,466,648.07,648.07,0,0
Adult4,I-VT filter,,206,1,Fixation,353,1109,466,648.08,648.08,0,0
Adult4,I-VT filter,,210,1,Fixation,353,1108,464,648.06,648.06,0,0
Adult4,I-VT filter,,213,1,Fixation,353,1109,464,648.08,648.08,0,0
Adult4,I-VT filter,,216,1,Fixation,353,1109,460,648.11,648.11,0,0
Adult4,I-VT filter,,220,1,Fixation,353,1107,464,648.08,648.08,0,0
Adult4,I-VT filter,,223,1,Fixation,353,1108,463,648.1,648.1,0,0
Adult4,I-VT filter,,226,1,Fixation,353,1110,461,648.12,648.12,0,0
Adult4,I-VT filter,,230,1,Fixation,353,1109,464,648.12,648.12,0,0
Adult4,I-VT filter,,233,1,Fixation,353,1105,465,648.13,648.13,0,0
Adult4,I-VT filter,,236,1,Fixation,353,1110,461,648.12,648.12,0,0
Adult4,I-VT filter,,240,1,Fixation,353,1108,464,648.11,648.11,0,0
Adult4,I-VT filter,,243,1,Fixation,353,1109,464,648.17,648.17,0,0
Adult4,I-VT filter,,246,1,Fixation,353,1110,464,648.13,648.13,0,0
Adult4,I-VT filter,,250,1,Fixation,353,1110,469,648.15,648.15,0,0
Adult4,I-VT filter,,253,1,Fixation,353,1108,469,648.15,648.15,0,0
Adult4,I-VT filter,,256,1,Fixation,353,1109,470,648.16,648.16,0,0
