ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult1,I-VT filter,,105,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,108,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,112,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,115,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,118,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,122,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,125,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,128,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,132,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,135,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,138,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,142,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,145,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,148,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,152,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,155,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,158,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,162,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,165,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,168,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,172,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,175,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,178,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,182,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,185,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,188,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,192,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,195,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,198,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,202,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,205,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,208,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,212,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,215,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,218,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,222,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,225,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,228,,Unclassified,128,,,,,4,4
Adult1,I-VT filter,,232,,Unclassified,128,1161,565,609.17,609.17,2,2
Adult1,I-VT filter,,235,,Unclassified,10,1150,541,609.02,609.02,3,1
Adult1,I-VT filter,,238,,Unclassified,10,1147,539,612.89,612.89,3,1
Adult1,I-VT filter,,242,,Unclassified,10,1158,541,609.5,609.5,3,1
Adult1,I-VT filter,,245,,Unclassified,13,1149,544,609.28,609.28,3,1
Adult1,I-VT filter,,248,,Unclassified,13,1155,535,612.92,612.92,3,1
Adult1,I-VT filter,,252,,Unclassified,13,1147,538,612.93,612.93,3,1
Adult1,I-VT filter,,255,,Unclassified,13,1151,542,612.96,612.96,3,1
Adult1,I-VT filter,,258,,Saccade,23,1153,543,608.99,608.99,3,1
Adult1,I-VT filter,,262,,Saccade,23,1151,541,609.08,609.08,3,1
Adult1,I-VT filter,,265,,Saccade,23,1153,545,608.39,608.39,3,1
