ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult8,I-VT filter,,21,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,24,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,27,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,31,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,34,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,37,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,41,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,44,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,47,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,51,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,54,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,57,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,61,,Unclassified,42,,,,,4,4
Adult8,I-VT filter,,64,,Unclassified,10,927,396,660.69,660.69,3,1
Adult8,I-VT filter,,67,,Unclassified,10,927,375,661.2,661.2,3,1
Adult8,I-VT filter,,71,,Unclassified,10,933,406,662.38,662.38,3,1
Adult8,I-VT filter,,74,,Saccade,30,935,403,661.66,661.66,3,1
Adult8,I-VT filter,,77,,Saccade,30,915,415,639.36,639.36,3,1
Adult8,I-VT filter,,81,,Saccade,30,931,441,661.14,661.14,3,1
Adult8,I-VT filter,,84,,Saccade,30,933,458,660.55,660.55,3,1
Adult8,I-VT filter,,87,,Saccade,30,934,470,660.71,660.71,3,1
Adult8,I-VT filter,,91,,Saccade,30,976,453,639.28,639.28,0,0
Adult8,I-VT filter,,94,,Saccade,30,975,468,639.26,639.26,0,0
Adult8,I-VT filter,,97,,Saccade,30,972,482,639.25,639.25,0,0
Adult8,I-VT filter,,101,,Saccade,30,969,478,639.23,639.23,0,0
Adult8,I-VT filter,,104,,Unclassified,13,984,482,639.23,639.23,0,0
Adult8,I-VT filter,,107,,Unclassified,13,992,489,639.25,639.25,0,0
Adult8,I-VT filter,,111,,Unclassified,13,987,487,639.26,639.26,0,0
Adult8,I-VT filter,,114,,Unclassified,13,984,457,639.28,639.28,0,0
Adult8,I-VT filter,,117,,Saccade,3,980,464,639.29,639.29,0,0
Adult8,I-VT filter,,121,1,Fixation,207,980,469,639.31,639.31,0,0
Adult8,I-VT filter,,124,1,Fixation,207,977,471,639.31,639.31,0,0
Adult8,I-VT filter,,127,1,Fixation,207,980,468,639.28,639.28,0,0
Adult8,I-VT filter,,131,1,Fixation,207,975,473,639.24,639.24,0,0
Adult8,I-VT filter,,134,1,Fixation,207,979,470,639.22,639.22,0,0
Adult8,I-VT filter,,137,1,Fixation,207,980,470,639.19,639.19,0,0
Adult8,I-VT filter,,141,1,Fixation,207,979,475,639.17,639.17,0,0
Adult8,I-VT filter,,144,1,Fixation,207,973,472,639.15,639.15,0,0
Adult8,I-VT filter,,147,1,Fixation,207,976,472,639.15,639.15,0,0
Adult8,I-VT filter,,151,1,Fixation,207,978,470,639.13,639.13,0,0
Adult8,I-VT filter,,154,1,Fixation,207,977,464,639.12,639.12,0,0
Adult8,I-VT filter,,157,1,Fixation,207,975,472,639.14,639.14,0,0
Adult8,I-VT filter,,161,1,Fixation,207,979,468,639.14,639.14,0,0
Adult8,I-VT filter,,164,1,Fixation,207,974,466,639.13,639.13,0,0
Adult8,I-VT filter,,167,1,Fixation,207,970,472,639.13,639.13,0,0
Adult8,I-VT filter,,171,1,Fixation,207,977,471,639.14,639.14,0,0
Adult8,I-VT filter,,174,1,Fixation,207,976,467,639.13,639.13,0,0
Adult8,I-VT filter,,177,1,Fixation,207,972,470,639.15,639.15,0,0
