ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult11,I-VT filter,,113,,Unclassified,8,1039,752,677.75,677.75,0,0
Adult11,I-VT filter,,116,,Unclassified,8,1046,695,677.78,677.78,0,0
Adult11,I-VT filter,,119,,Unclassified,8,1040,752,677.8,677.8,0,0
Adult11,I-VT filter,,123,,Unclassified,3,1043,712,677.82,677.82,0,0
Adult11,I-VT filter,,126,,Saccade,7,1036,698,677.82,677.82,0,0
Adult11,I-VT filter,,129,,Saccade,7,1042,735,677.83,677.83,0,0
Adult11,I-VT filter,,133,,Unclassified,3,1040,745,677.86,677.86,0,0
Adult11,I-VT filter,,136,,Saccade,10,1039,748,677.84,677.84,0,0
Adult11,I-VT filter,,139,,Saccade,10,1046,684,677.87,677.87,0,0
Adult11,I-VT filter,,143,,Saccade,10,1040,701,677.89,677.89,0,0
Adult11,I-VT filter,,146,,Unclassified,3,1037,735,677.9,677.9,0,0
Adult11,I-VT filter,,149,,Saccade,3,1042,709,677.92,677.92,0,0
Adult11,I-VT filter,,153,,Unclassified,3,1034,710,677.93,677.93,0,0
Adult11,I-VT filter,,156,,Saccade,3,1034,730,677.95,677.95,0,0
Adult11,I-VT filter,,159,,Unclassified,3,1033,732,677.97,677.97,0,0
Adult11,I-VT filter,,163,,Saccade,3,1034,723,677.98,677.98,0,0
Adult11,I-VT filter,,166,,Unclassified,3,1049,692,677.99,677.99,0,0
Adult11,I-VT filter,,169,,Saccade,3,1040,698,677.99,677.99,0,0
Adult11,I-VT filter,,173,,Unclassified,3,1032,750,678.03,678.03,0,0
Adult11,I-VT filter,,176,,Saccade,10,1036,706,678.04,678.04,0,0
Adult11,I-VT filter,,179,,Saccade,10,1030,707,678.06,678.06,0,0
Adult11,I-VT filter,,183,,Saccade,10,1037,711,678.07,678.07,0,0
Adult11,I-VT filter,,186,,Unclassified,3,1041,722,678.06,678.06,0,0
Adult11,I-VT filter,,189,,Saccade,3,1035,722,678.09,678.09,0,0
Adult11,I-VT filter,,193,,Unclassified,10,1039,696,678.1,678.1,0,0
Adult11,I-VT filter,,196,,Unclassified,10,1042,705,678.11,678.11,0,0
Adult11,I-VT filter,,199,,Unclassified,10,1028,763,678.14,678.14,0,0
Adult11,I-VT filter,,203,,Saccade,43,1039,720,678.13,678.13,0,0
Adult11,I-VT filter,,206,,Saccade,43,1037,715,678.16,678.16,0,0
Adult11,I-VT filter,,209,,Saccade,43,1036,719,678.18,678.18,0,0
Adult11,I-VT filter,,213,,Saccade,43,1031,724,678.21,678.21,0,0
Adult11,I-VT filter,,216,,Saccade,43,1011,683,678.26,678.26,0,0
Adult11,I-VT filter,,219,,Saccade,43,984,607,678.32,678.32,0,0
Adult11,I-VT filter,,223,,Saccade,43,959,534,678.37,678.37,0,0
Adult11,I-VT filter,,226,,Saccade,43,960,457,678.46,678.46,0,0
Adult11,I-VT filter,,229,,Saccade,43,971,427,678.51,678.51,0,0
Adult11,I-VT filter,,233,,Saccade,43,962,412,678.62,678.62,0,0
Adult11,I-VT filter,,236,,Saccade,43,951,384,678.64,678.64,0,0
Adult11,I-VT filter,,239,,Saccade,43,940,395,678.66,678.66,0,0
Adult11,I-VT filter,,243,,Saccade,43,949,375,678.65,678.65,0,0
Adult11,I-VT filter,,246,1,Fixation,177,951,387,678.62,678.62,0,0
Adult11,I-VT filter,,249,1,Fixation,177,949,369,678.6,678.6,0,0
Adult11,I-VT filter,,253,1,Fixation,177,945,378,678.59,678.59,0,0
Adult11,I-VT filter,,256,1,Fixation,177,944,385,678.56,678.56,0,0
Adult11,I-VT filter,,259,1,Fixation,177,952,382,678.53,678.53,0,0
Adult11,I-VT filter,,263,1,Fixation,177,950,396,678.56,678.56,0,0
Adult11,I-VT filter,,266,1,Fixation,177,948,384,678.54,678.54,0,0
Adult11,I-VT filter,,269,1,Fixation,177,949,383,678.54,678.54,0,0
Adult11,I-VT filter,,273,1,Fixation,177,950,388,678.53,678.53,0,0
Adult11,I-VT filter,,276,1,Fixation,177,947,388,678.57,678.57,0,0
Adult11,I-VT filter,,279,1,Fixation,177,948,395,678.56,678.56,0,0
Adult11,I-VT filter,,283,1,Fixation,177,947,401,678.56,678.56,0,0
Adult11,I-VT filter,,286,1,Fixation,177,951,404,678.58,678.58,0,0
Adult11,I-VT filter,,289,1,Fixation,177,944,392,678.56,678.56,0,0
Adult11,I-VT filter,,293,1,Fixation,177,948,390,678.58,678.58,0,0
Adult11,I-VT filter,,296,1,Fixation,177,950,393,678.6,678.6,0,0
Adult11,I-VT filter,,299,1,Fixation,177,948,401,678.59,678.59,0,0
Adult11,I-VT filter,,303,1,Fixation,177,952,397,678.56,678.56,0,0
Adult11,I-VT filter,,306,1,Fixation,177,944,397,678.58,678.58,0,0
Adult11,I-VT filter,,309,1,Fixation,177,954,404,678.59,678.59,0,0
Adult11,I-VT filter,,313,1,Fixation,177,947,409,678.58,678.58,0,0
Adult11,I-VT filter,,316,1,Fixation,177,944,393,678.59,678.59,0,0
Adult11,I-VT filter,,319,1,Fixation,177,948,383,678.57,678.57,0,0
Adult11,I-VT filter,,323,1,Fixation,177,949,403,678.59,678.59,0,0
Adult11,I-VT filter,,326,1,Fixation,177,951,386,678.58,678.58,0,0
Adult11,I-VT filter,,329,1,Fixation,177,946,392,678.57,678.57,0,0
Adult11,I-VT filter,,333,1,Fixation,177,947,399,678.56,678.56,0,0
Adult11,I-VT filter,,336,1,Fixation,177,943,393,678.58,678.58,0,0
Adult11,I-VT filter,,339,1,Fixation,177,952,401,678.57,678.57,0,0
Adult11,I-VT filter,,343,1,Fixation,177,944,398,678.58,678.58,0,0
Adult11,I-VT filter,,346,1,Fixation,177,948,392,678.56,678.56,0,0
Adult11,I-VT filter,,349,1,Fixation,177,943,411,678.56,678.56,0,0
Adult11,I-VT filter,,353,1,Fixation,177,946,393,678.56,678.56,0,0
Adult11,I-VT filter,,356,1,Fixation,177,952,398,678.54,678.54,0,0
Adult11,I-VT filter,,359,1,Fixation,177,949,403,678.6,678.6,0,0
Adult11,I-VT filter,,363,1,Fixation,177,943,395,678.58,678.58,0,0
Adult11,I-VT filter,,366,1,Fixation,177,946,397,678.59,678.59,0,0
Adult11,I-VT filter,,369,1,Fixation,177,940,412,678.57,678.57,0,0
Adult11,I-VT filter,,373,1,Fixation,177,949,389,678.57,678.57,0,0
Adult11,I-VT filter,,376,1,Fixation,177,944,392,678.58,678.58,0,0
Adult11,I-VT filter,,379,1,Fixation,177,948,404,678.59,678.59,0,0
Adult11,I-VT filter,,383,1,Fixation,177,949,401,678.56,678.56,0,0
Adult11,I-VT filter,,386,1,Fixation,177,949,391,678.57,678.57,0,0
Adult11,I-VT filter,,389,1,Fixation,177,952,400,678.57,678.57,0,0
Adult11,I-VT filter,,393,1,Fixation,177,945,390,678.58,678.58,0,0
Adult11,I-VT filter,,396,1,Fixation,177,944,389,678.56,678.56,0,0
Adult11,I-VT filter,,399,1,Fixation,177,939,406,678.56,678.56,0,0
Adult11,I-VT filter,,403,1,Fixation,177,949,388,678.56,678.56,0,0
Adult11,I-VT filter,,406,1,Fixation,177,948,399,678.57,678.57,0,0
Adult11,I-VT filter,,409,1,Fixation,177,954,395,678.57,678.57,0,0
Adult11,I-VT filter,,413,1,Fixation,177,946,384,678.54,678.54,0,0
Adult11,I-VT filter,,416,1,Fixation,177,949,400,678.57,678.57,0,0
Adult11,I-VT filter,,419,1,Fixation,177,943,392,678.57,678.57,0,0
Adult11,I-VT filter,,423,,Saccade,3,944,393,678.55,678.55,0,0
Adult11,I-VT filter,,426,,Unclassified,10,951,392,678.57,678.57,0,0
Adult11,I-VT filter,,429,,Unclassified,10,950,392,678.56,678.56,0,0
Adult11,I-VT filter,,433,,Unclassified,10,943,409,678.57,678.57,0,0
Adult11,I-VT filter,,436,,Saccade,13,939,387,678.59,678.59,0,0
Adult11,I-VT filter,,439,,Saccade,13,948,395,678.55,678.55,0,0
Adult11,I-VT filter,,443,,Saccade,13,946,403,678.54,678.54,0,0
Adult11,I-VT filter,,446,,Saccade,13,931,413,678.58,678.58,0,0
Adult11,I-VT filter,,449,,Unclassified,40,930,411,678.51,678.51,0,0
Adult11,I-VT filter,,453,,Unclassified,40,920,423,678.49,678.49,0,0
Adult11,I-VT filter,,456,,Unclassified,40,924,424,678.51,678.51,0,0
Adult11,I-VT filter,,459,,Unclassified,40,935,398,678.53,678.53,0,0
Adult11,I-VT filter,,463,,Unclassified,40,937,410,678.51,678.51,0,0
Adult11,I-VT filter,,466,,Unclassified,40,934,400,678.5,678.5,0,0
Adult11,I-VT filter,,469,,Unclassified,40,939,397,678.49,678.49,0,0
Adult11,I-VT filter,,473,,Unclassified,40,927,407,678.48,678.48,0,0
Adult11,I-VT filter,,476,,Unclassified,40,935,409,678.44,678.44,0,0
Adult11,I-VT filter,,479,,Unclassified,40,930,406,678.41,678.41,0,0
Adult11,I-VT filter,,483,,Unclassified,40,927,425,678.44,678.44,0,0
Adult11,I-VT filter,,486,,Unclassified,40,927,410,678.45,678.45,0,0
Adult11,I-VT filter,,489,,Saccade,3,924,412,678.43,678.43,0,0
Adult11,I-VT filter,,493,,Unclassified,13,928,428,678.42,678.42,0,0
Adult11,I-VT filter,,496,,Unclassified,13,925,429,678.39,678.39,0,0
Adult11,I-VT filter,,499,,Unclassified,13,929,442,678.38,678.38,0,0
Adult11,I-VT filter,,503,,Unclassified,13,925,412,678.36,678.36,0,0
Adult11,I-VT filter,,506,,Saccade,7,926,419,678.36,678.36,0,0
Adult11,I-VT filter,,509,,Saccade,7,932,412,678.34,678.34,0,0
Adult11,I-VT filter,,513,,Unclassified,20,935,421,678.31,678.31,0,0
Adult11,I-VT filter,,516,,Unclassified,20,940,410,678.32,678.32,0,0
Adult11,I-VT filter,,519,,Unclassified,20,933,408,678.3,678.3,0,0
Adult11,I-VT filter,,523,,Unclassified,20,925,419,678.3,678.3,0,0
Adult11,I-VT filter,,526,,Unclassified,20,934,405,678.29,678.29,0,0
Adult11,I-VT filter,,529,,Unclassified,20,925,422,678.27,678.27,0,0
Adult11,I-VT filter,,533,,Saccade,3,931,398,678.27,678.27,0,0
Adult11,I-VT filter,,536,,Unclassified,3,928,409,678.26,678.26,0,0
Adult11,I-VT filter,,539,,Saccade,3,930,412,678.26,678.26,0,0
Adult11,I-VT filter,,543,,Unclassified,10,938,398,678.27,678.27,0,0
Adult11,I-VT filter,,546,,Unclassified,10,923,415,678.23,678.23,0,0
Adult11,I-VT filter,,549,,Unclassified,10,931,397,678.22,678.22,0,0
Adult11,I-VT filter,,553,,Saccade,3,927,397,678.22,678.22,0,0
Adult11,I-VT filter,,556,,Unclassified,17,935,413,678.21,678.21,0,0
Adult11,I-VT filter,,559,,Unclassified,17,930,409,678.2,678.2,0,0
Adult11,I-VT filter,,563,,Unclassified,17,925,431,678.18,678.18,0,0
Adult11,I-VT filter,,566,,Unclassified,17,925,420,678.15,678.15,0,0
Adult11,I-VT filter,,569,,Unclassified,17,935,417,678.14,678.14,0,0
Adult11,I-VT filter,,573,,Saccade,3,928,419,678.16,678.16,0,0
Adult11,I-VT filter,,576,,Unclassified,17,932,421,678.14,678.14,0,0
Adult11,I-VT filter,,579,,Unclassified,17,929,403,678.14,678.14,0,0
Adult11,I-VT filter,,583,,Unclassified,17,929,398,678.14,678.14,0,0
Adult11,I-VT filter,,586,,Unclassified,17,934,402,678.14,678.14,0,0
Adult11,I-VT filter,,589,,Unclassified,17,936,422,678.15,678.15,0,0
Adult11,I-VT filter,,593,,Saccade,3,937,412,678.13,678.13,0,0
Adult11,I-VT filter,,596,,Unclassified,43,934,410,678.1,678.1,0,0
Adult11,I-VT filter,,599,,Unclassified,43,935,410,678.1,678.1,0,0
Adult11,I-VT filter,,603,,Unclassified,43,937,426,678.09,678.09,0,0
