ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult10,I-VT filter,,84,,Unclassified,8,963,543,606.84,606.84,0,0
Adult10,I-VT filter,,88,,Unclassified,8,966,546,606.89,606.89,0,0
Adult10,I-VT filter,,91,,Unclassified,8,963,546,606.91,606.91,0,0
Adult10,I-VT filter,,94,1,Fixation,197,963,542,606.86,606.86,0,0
Adult10,I-VT filter,,98,1,Fixation,197,960,539,606.83,606.83,0,0
Adult10,I-VT filter,,101,1,Fixation,197,962,539,606.86,606.86,0,0
Adult10,I-VT filter,,104,1,Fixation,197,961,541,606.84,606.84,0,0
Adult10,I-VT filter,,108,1,Fixation,197,962,541,606.85,606.85,0,0
Adult10,I-VT filter,,111,1,Fixation,197,963,540,606.83,606.83,0,0
Adult10,I-VT filter,,114,1,Fixation,197,964,543,606.87,606.87,0,0
Adult10,I-VT filter,,118,1,Fixation,197,963,543,606.93,606.93,0,0
Adult10,I-VT filter,,121,1,Fixation,197,964,542,606.92,606.92,0,0
Adult10,I-VT filter,,124,1,Fixation,197,965,543,606.83,606.83,0,0
Adult10,I-VT filter,,128,1,Fixation,197,962,543,606.86,606.86,0,0
Adult10,I-VT filter,,131,1,Fixation,197,966,541,606.87,606.87,0,0
Adult10,I-VT filter,,134,1,Fixation,197,961,541,606.87,606.87,0,0
Adult10,I-VT filter,,138,1,Fixation,197,962,543,606.92,606.92,0,0
Adult10,I-VT filter,,141,1,Fixation,197,964,542,606.97,606.97,0,0
Adult10,I-VT filter,,144,1,Fixation,197,963,545,606.89,606.89,0,0
Adult10,I-VT filter,,148,1,Fixation,197,964,543,606.87,606.87,0,0
Adult10,I-VT filter,,151,1,Fixation,197,961,541,606.91,606.91,0,0
Adult10,I-VT filter,,154,1,Fixation,197,962,540,606.92,606.92,0,0
Adult10,I-VT filter,,158,1,Fixation,197,964,543,606.97,606.97,0,0
Adult10,I-VT filter,,161,1,Fixation,197,965,543,606.99,606.99,0,0
Adult10,I-VT filter,,164,1,Fixation,197,964,542,606.93,606.93,0,0
Adult10,I-VT filter,,168,1,Fixation,197,964,544,606.9,606.9,0,0
Adult10,I-VT filter,,171,1,Fixation,197,963,542,606.95,606.95,0,0
Adult10,I-VT filter,,174,1,Fixation,197,964,542,607,607,0,0
Adult10,I-VT filter,,178,1,Fixation,197,962,544,607.02,607.02,0,0
Adult10,I-VT filter,,181,1,Fixation,197,960,546,607.06,607.06,0,0
Adult10,I-VT filter,,184,1,Fixation,197,964,544,607,607,0,0
Adult10,I-VT filter,,188,1,Fixation,197,962,547,607,607,0,0
Adult10,I-VT filter,,191,1,Fixation,197,966,543,607.05,607.05,0,0
Adult10,I-VT filter,,194,1,Fixation,197,962,546,607.08,607.08,0,0
Adult10,I-VT filter,,198,1,Fixation,197,963,543,607.12,607.12,0,0
Adult10,I-VT filter,,201,1,Fixation,197,965,543,607.13,607.13,0,0
Adult10,I-VT filter,,204,1,Fixation,197,964,544,607.1,607.1,0,0
Adult10,I-VT filter,,208,1,Fixation,197,963,547,607.12,607.12,0,0
