ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult9,I-VT filter,,78,,Unclassified,8,1021,665,610.04,610.04,0,0
Adult9,I-VT filter,,81,,Unclassified,8,1020,649,610.01,610.01,0,0
Adult9,I-VT filter,,84,,Unclassified,8,1019,655,610.03,610.03,0,0
Adult9,I-VT filter,,87,,Unclassified,20,1022,660,610.03,610.03,0,0
Adult9,I-VT filter,,91,,Unclassified,20,1018,648,610.02,610.02,0,0
Adult9,I-VT filter,,94,,Unclassified,20,1022,657,610,610,0,0
Adult9,I-VT filter,,97,,Unclassified,20,1019,657,610,610,0,0
Adult9,I-VT filter,,101,,Unclassified,20,1022,658,610,610,0,0
Adult9,I-VT filter,,104,,Unclassified,20,1022,640,610.03,610.03,0,0
Adult9,I-VT filter,,107,,Saccade,3,1019,658,610.03,610.03,0,0
Adult9,I-VT filter,,111,1,Fixation,170,1021,648,609.99,609.99,0,0
Adult9,I-VT filter,,114,1,Fixation,170,1021,651,609.93,609.93,0,0
Adult9,I-VT filter,,117,1,Fixation,170,1023,629,609.92,609.92,0,0
Adult9,I-VT filter,,121,1,Fixation,170,1028,643,609.96,609.96,0,0
Adult9,I-VT filter,,124,1,Fixation,170,1022,644,609.99,609.99,0,0
Adult9,I-VT filter,,127,1,Fixation,170,1021,658,610,610,0,0
Adult9,I-VT filter,,131,1,Fixation,170,1022,642,609.93,609.93,0,0
Adult9,I-VT filter,,134,1,Fixation,170,1023,663,609.89,609.89,0,0
Adult9,I-VT filter,,137,1,Fixation,170,1023,642,609.91,609.91,0,0
Adult9,I-VT filter,,141,1,Fixation,170,1026,652,609.94,609.94,0,0
Adult9,I-VT filter,,144,1,Fixation,170,1028,652,609.96,609.96,0,0
Adult9,I-VT filter,,147,1,Fixation,170,1023,651,609.92,609.92,0,0
Adult9,I-VT filter,,151,1,Fixation,170,1026,652,609.88,609.88,0,0
Adult9,I-VT filter,,154,1,Fixation,170,1024,664,609.89,609.89,0,0
Adult9,I-VT filter,,157,1,Fixation,170,1023,663,609.87,609.87,0,0
Adult9,I-VT filter,,161,1,Fixation,170,1026,661,609.88,609.88,0,0
Adult9,I-VT filter,,164,1,Fixation,170,1028,655,609.86,609.86,0,0
Adult9,I-VT filter,,167,1,Fixation,170,1028,662,609.86,609.86,0,0
Adult9,I-VT filter,,171,1,Fixation,170,1028,647,609.86,609.86,0,0
Adult9,I-VT filter,,174,1,Fixation,170,1029,658,609.84,609.84,0,0
Adult9,I-VT filter,,177,1,Fixation,170,1030,651,609.8,609.8,0,0
