ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult7,I-VT filter,,79,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,83,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,86,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,89,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,93,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,96,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,99,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,103,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,106,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,109,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,113,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,116,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,119,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,123,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,126,,Unclassified,48,,,,,4,4
Adult7,I-VT filter,,129,,Unclassified,10,861,596,716.56,716.56,0,0
Adult7,I-VT filter,,133,,Unclassified,10,870,588,718.83,718.83,0,0
Adult7,I-VT filter,,136,,Unclassified,10,878,683,657.08,657.08,0,0
Adult7,I-VT filter,,140,,Saccade,7,875,672,657.02,657.02,0,0
Adult7,I-VT filter,,143,,Saccade,7,874,676,656.98,656.98,0,0
Adult7,I-VT filter,,146,1,Fixation,133,875,674,656.96,656.96,0,0
Adult7,I-VT filter,,149,1,Fixation,133,874,676,656.92,656.92,0,0
Adult7,I-VT filter,,153,1,Fixation,133,872,678,656.95,656.95,0,0
Adult7,I-VT filter,,156,1,Fixation,133,872,676,656.93,656.93,0,0
Adult7,I-VT filter,,159,1,Fixation,133,872,671,656.93,656.93,0,0
Adult7,I-VT filter,,163,1,Fixation,133,878,675,656.89,656.89,0,0
Adult7,I-VT filter,,166,1,Fixation,133,872,673,656.91,656.91,0,0
Adult7,I-VT filter,,169,1,Fixation,133,872,676,656.89,656.89,0,0
Adult7,I-VT filter,,173,1,Fixation,133,874,677,656.9,656.9,0,0
Adult7,I-VT filter,,176,1,Fixation,133,876,671,656.89,656.89,0,0
Adult7,I-VT filter,,179,1,Fixation,133,872,674,656.88,656.88,0,0
Adult7,I-VT filter,,183,1,Fixation,133,877,673,656.87,656.87,0,0
Adult7,I-VT filter,,186,1,Fixation,133,875,676,656.89,656.89,0,0
Adult7,I-VT filter,,189,1,Fixation,133,874,680,656.84,656.84,0,0
Adult7,I-VT filter,,193,1,Fixation,133,879,667,656.82,656.82,0,0
Adult7,I-VT filter,,196,1,Fixation,133,874,676,656.78,656.78,0,0
Adult7,I-VT filter,,199,1,Fixation,133,877,675,656.76,656.76,0,0
Adult7,I-VT filter,,203,1,Fixation,133,879,667,656.77,656.77,0,0
Adult7,I-VT filter,,206,1,Fixation,133,873,668,656.74,656.74,0,0
Adult7,I-VT filter,,209,1,Fixation,133,874,678,656.7,656.7,0,0
Adult7,I-VT filter,,213,1,Fixation,133,872,672,656.72,656.72,0,0
Adult7,I-VT filter,,216,1,Fixation,133,878,670,656.68,656.68,0,0
Adult7,I-VT filter,,219,1,Fixation,133,876,674,656.69,656.69,0,0
Adult7,I-VT filter,,223,1,Fixation,133,876,671,656.67,656.67,0,0
Adult7,I-VT filter,,226,1,Fixation,133,871,665,656.68,656.68,0,0
Adult7,I-VT filter,,229,1,Fixation,133,878,673,656.64,656.64,0,0
Adult7,I-VT filter,,233,1,Fixation,133,873,671,656.65,656.65,0,0
Adult7,I-VT filter,,236,1,Fixation,133,875,671,656.64,656.64,0,0
Adult7,I-VT filter,,239,1,Fixation,133,874,669,656.62,656.62,0,0
Adult7,I-VT filter,,243,1,Fixation,133,878,668,656.62,656.62,0,0
Adult7,I-VT filter,,246,1,Fixation,133,877,668,656.62,656.62,0,0
Adult7,I-VT filter,,249,1,Fixation,133,879,670,656.62,656.62,0,0
Adult7,I-VT filter,,253,1,Fixation,133,875,673,656.62,656.62,0,0
Adult7,I-VT filter,,256,1,Fixation,133,879,673,656.65,656.65,0,0
Adult7,I-VT filter,,259,1,Fixation,133,872,678,656.62,656.62,0,0
Adult7,I-VT filter,,263,1,Fixation,133,879,674,656.59,656.59,0,0
Adult7,I-VT filter,,266,1,Fixation,133,883,677,656.64,656.64,0,0
Adult7,I-VT filter,,269,1,Fixation,133,878,677,656.75,656.75,0,0
Adult7,I-VT filter,,273,1,Fixation,133,882,680,656.69,656.69,0,0
Adult7,I-VT filter,,276,1,Fixation,133,881,676,656.5,656.5,0,0
Adult7,I-VT filter,,279,,Saccade,7,885,686,656.61,656.61,0,0
Adult7,I-VT filter,,283,,Saccade,7,885,681,656.64,656.64,0,0
Adult7,I-VT filter,,286,,Unclassified,10,891,688,656.65,656.65,0,0
Adult7,I-VT filter,,289,,Unclassified,10,887,737,656.72,656.72,0,0
Adult7,I-VT filter,,293,,Unclassified,10,948,778,656.72,,0,4
Adult7,I-VT filter,,296,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,299,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,303,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,306,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,309,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,313,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,316,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,319,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,323,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,326,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,329,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,333,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,336,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,339,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,343,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,346,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,349,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,353,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,356,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,359,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,363,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,366,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,369,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,373,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,376,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,379,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,383,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,386,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,389,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,393,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,396,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,399,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,403,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,406,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,409,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,413,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,416,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,419,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,423,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,426,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,429,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,433,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,436,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,439,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,443,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,446,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,449,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,453,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,456,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,459,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,463,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,466,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,469,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,473,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,476,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,479,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,483,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,486,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,489,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,493,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,496,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,499,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,503,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,506,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,509,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,513,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,516,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,519,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,523,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,526,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,529,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,533,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,536,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,539,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,543,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,546,,Unclassified,253,,,,,4,4
Adult7,I-VT filter,,549,,Unclassified,10,905,608,713.34,713.34,0,0
Adult7,I-VT filter,,553,,Unclassified,10,908,611,713.35,713.35,0,0
Adult7,I-VT filter,,556,,Unclassified,10,887,644,717.11,717.11,1,3
Adult7,I-VT filter,,559,,Saccade,23,920,593,716.52,716.52,0,0
Adult7,I-VT filter,,563,,Saccade,23,921,598,715.85,715.85,0,0
Adult7,I-VT filter,,566,,Saccade,23,923,575,715.87,715.87,0,0
Adult7,I-VT filter,,569,,Saccade,23,912,578,716.06,716.06,0,0
Adult7,I-VT filter,,573,,Saccade,23,921,673,656.19,656.19,0,0
Adult7,I-VT filter,,576,,Saccade,23,920,676,656.2,656.2,0,0
Adult7,I-VT filter,,579,,Saccade,23,922,676,656.19,656.19,0,0
Adult7,I-VT filter,,583,2,Fixation,497,915,680,656.2,656.2,0,0
Adult7,I-VT filter,,586,2,Fixation,497,919,675,656.17,656.17,0,0
Adult7,I-VT filter,,589,2,Fixation,497,917,678,656.16,656.16,0,0
Adult7,I-VT filter,,593,2,Fixation,497,919,673,656.13,656.13,0,0
