ParticipantName,FixationFilter,MediaName,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,ValidityLeft,ValidityRight
Adult6,I-VT filter,,95,,Unclassified,8,575,458,623.89,623.89,0,0
Adult6,I-VT filter,,99,,Unclassified,8,575,452,623.89,623.89,0,0
Adult6,I-VT filter,,102,,Unclassified,8,584,446,623.91,623.91,0,0
Adult6,I-VT filter,,105,,Unclassified,47,586,446,623.87,623.87,0,0
Adult6,I-VT filter,,109,,Unclassified,47,582,450,623.86,623.86,0,0
Adult6,I-VT filter,,112,,Unclassified,47,592,442,623.81,623.81,0,0
Adult6,I-VT filter,,115,,Unclassified,47,583,459,623.83,623.83,0,0
Adult6,I-VT filter,,119,,Unclassified,47,582,460,623.8,623.8,0,0
Adult6,I-VT filter,,122,,Unclassified,47,584,460,623.81,623.81,0,0
Adult6,I-VT filter,,125,,Unclassified,47,587,460,623.76,623.76,0,0
Adult6,I-VT filter,,129,,Unclassified,47,588,459,623.72,623.72,0,0
Adult6,I-VT filter,,132,,Unclassified,47,579,453,623.74,623.74,0,0
Adult6,I-VT filter,,135,,Unclassified,47,582,459,623.81,623.81,0,0
Adult6,I-VT filter,,139,,Unclassified,47,573,456,633.57,633.57,0,0
Adult6,I-VT filter,,142,,Unclassified,47,579,454,633.62,633.62,0,0
Adult6,I-VT filter,,145,,Unclassified,47,582,456,633.59,633.59,0,0
Adult6,I-VT filter,,149,,Unclassified,47,586,460,633.63,633.63,0,0
Adult6,I-VT filter,,152,,Saccade,3,581,447,633.77,633.77,0,0
Adult6,I-VT filter,,155,,Unclassified,27,572,448,623.1,623.1,0,0
Adult6,I-VT filter,,159,,Unclassified,27,569,449,623.14,623.14,0,0
Adult6,I-VT filter,,162,,Unclassified,27,591,473,623.14,623.14,0,0
Adult6,I-VT filter,,165,,Unclassified,27,575,445,633.35,633.35,0,0
Adult6,I-VT filter,,169,,Unclassified,27,587,463,623.14,623.14,0,0
Adult6,I-VT filter,,172,,Unclassified,27,590,462,633.42,633.42,0,0
Adult6,I-VT filter,,175,,Unclassified,27,576,446,633.28,633.28,0,0
Adult6,I-VT filter,,179,,Unclassified,27,585,445,633.33,633.33,0,0
Adult6,I-VT filter,,182,,Saccade,30,592,454,633.03,633.03,0,0
Adult6,I-VT filter,,185,,Saccade,30,583,455,633.06,633.06,0,0
Adult6,I-VT filter,,189,,Saccade,30,585,463,623.8,623.8,0,0
Adult6,I-VT filter,,192,,Saccade,30,566,467,623.91,623.91,0,0
Adult6,I-VT filter,,195,,Saccade,30,554,456,624.1,624.1,0,0
Adult6,I-VT filter,,199,,Saccade,30,533,442,624.29,624.29,0,0
Adult6,I-VT filter,,202,,Saccade,30,514,433,624.37,624.37,0,0
Adult6,I-VT filter,,205,,Saccade,30,497,440,624.42,624.42,0,0
Adult6,I-VT filter,,209,,Saccade,30,496,437,624.36,624.36,0,0
Adult6,I-VT filter,,212,1,Fixation,467,492,435,624.37,624.37,0,0
